date,tech,health,finance,energy,consumer
2017-05-11,0.01962018,0.02359642,0.00742073,0.01279246,-0.00055843
2017-05-12,-0.01601732,0.00011523,-0.00507048,-0.02078671,-0.0123626
2017-05-15,0.01104433,0.01707685,0.0008066,-0.0033326,-0.00103548
2017-05-16,0.00924366,0.00925457,0.00896085,0.00631217,-0.00329119
2017-05-17,0.00384738,0.00168354,0.02247434,0.0073821,0.00012779
2017-05-18,-0.00563068,-0.002987,-0.00814576,-0.01448459,-0.00472075
2017-05-19,0.01605021,0.02229461,0.01120912,0.01738543,0.019016
2017-05-22,0.00968871,-0.00503325,0.00452714,-0.00771775,0.00192231
2017-05-23,-0.00240947,-0.01393718,0.01451807,0.02161765,0.00456621
2017-05-24,0.02061577,0.00616155,0.01125501,0.03094424,0.00800126
2017-05-25,-0.00101919,-0.00704184,0.00711998,0.00145708,-0.00136511
2017-05-26,-0.00131785,0.00776059,-0.00166324,-0.0020187,0.00203818
2017-05-29,-0.02231245,-0.01257512,-0.00362642,-0.01029839,-0.00579674
2017-05-30,0.01165021,0.00418539,0.00916544,0.00754147,0.00896671
2017-05-31,-0.00141297,0.00601621,0.00450231,-0.01283931,0.01248274
2017-06-01,0.00699157,-0.02733829,-0.01734933,-0.01510168,-0.01395291
2017-06-02,0.00409156,-0.00439605,0.00929527,0.00641396,0.00269764
2017-06-05,0.00512511,0.00667795,0.01360383,0.02677069,0.0213086
2017-06-06,-0.02122262,-0.0111425,-0.00392202,0.01566625,0.00396668
2017-06-07,0.0131773,0.01022126,0.01455928,0.01688202,0.01913061
2017-06-08,0.00364075,0.00302603,0.01054799,0.01651799,-0.01318711
2017-06-09,0.00253337,-0.01140476,-0.00192769,-0.00036826,-0.01844662
2017-06-12,0.00267881,0.01111351,-0.00443505,-0.00628402,-0.00173208
2017-06-13,0.00493882,0.00445106,0.01179756,-0.00885492,0.00837827
2017-06-14,-0.00966929,0.01009285,-0.00538542,0.00511645,0.00394874
2017-06-15,0.01316392,0.0042871,0.01831104,-0.00620482,0.02090248
2017-06-16,0.01021104,0.01098303,0.00591343,0.01674588,-0.00166177
2017-06-19,-0.00486645,0.00432823,0.01064635,-0.01160773,-0.00768878
2017-06-20,-0.02151065,-0.00139422,-0.01061873,-0.00520211,-0.0099015
2017-06-21,-0.00220275,-0.01399702,-0.00802192,0.01605351,-0.00547783
2017-06-22,-0.00477109,0.00800202,0.02358989,0.00780273,0.00879261
2017-06-23,-0.00556823,0.00648299,0.007337,-0.00273565,0.00860144
2017-06-26,-0.00511012,0.02054574,-0.00036052,-0.00309491,-0.00240859
2017-06-27,0.00879662,-0.00543952,-0.00240921,0.0046427,-0.00528833
2017-06-28,0.00450121,0.00395914,0.00964943,0.01841335,0.01813729
2017-06-29,0.01628422,0.00558706,-0.00957962,0.00705305,0.00983996
2017-06-30,-0.02546874,-0.00511348,0.00482678,-0.03469711,-0.00724561
2017-07-03,-0.01233555,-0.00437925,-0.00159255,0.00749637,-0.00600772
2017-07-04,0.001288,0.0048388,0.01221632,0.02511056,-0.011348
2017-07-05,-0.00614734,0.01532382,0.00398181,0.00045545,-0.00521954
2017-07-06,-0.01054861,-0.00790146,-0.00027866,0.0047945,-0.00687217
2017-07-07,-0.00017918,-0.00101163,-0.02119038,-0.02177246,-0.00413428
2017-07-10,-0.00752461,-0.00396745,-0.01347268,-0.0251706,-0.001911
2017-07-11,-0.00599137,-0.00916637,-0.00410508,-0.00252665,-0.01789963
2017-07-12,0.0208373,-0.00031792,0.00646914,-0.00036819,-0.00150395
2017-07-13,0.00676574,-0.0020018,-0.00755531,0.00181215,0.00792715
2017-07-14,0.00203867,-0.00819867,0.00335782,0.00398513,0.0044065
2017-07-17,0.0308128,0.01386923,0.00021535,0.02542984,0.0169351
2017-07-18,0.00435912,-0.00591439,0.00728907,-0.00205452,0.00131696
2017-07-19,-0.01377196,0.00615723,-0.00686773,0.01683522,0.00236645
2017-07-20,-0.01183224,-0.00263017,0.01327078,0.00556017,-0.01082082
2017-07-21,-0.00364981,-0.0059872,0.00097561,-0.01782896,-0.00723938
2017-07-24,-0.00849489,-0.00376266,0.00253038,-0.019207,-0.01373392
2017-07-25,0.01215953,0.00266518,0.01770928,0.01191688,-0.01250927
2017-07-26,-0.00946545,0.00863974,-0.00404791,0.00334909,-0.0016808
2017-07-27,0.00134104,0.00929939,-0.0052924,-0.00523393,-0.00100218
2017-07-28,-0.02078627,0.00302919,0.01325457,0.02154661,0.00566646
2017-07-31,-0.01817735,-0.00108126,-0.00919523,0.00736981,-0.00155998
2017-08-01,-0.00804396,0.00719914,0.00150992,-0.00173765,-0.00682024
2017-08-02,0.00285531,-0.01006831,-0.01451028,-0.0088464,0.00444636
2017-08-03,0.01713105,0.00764529,0.01365991,0.01781068,0.00844567
2017-08-04,0.01549205,0.00775431,0.01978098,0.0049828,0.0234025
2017-08-07,0.01656853,-0.01869636,0.00169428,0.00309811,0.00204891
2017-08-08,-0.00446339,-0.00865863,0.00463001,0.03125552,-0.00182552
2017-08-09,0.01599185,-0.00850557,0.00597871,0.00079211,0.0226084
2017-08-10,0.00946967,0.013021,0.00517588,-0.00161804,-0.00056491
2017-08-11,-0.01503146,-0.00439783,-0.00343747,0.010978,0.00380284
2017-08-14,0.02320813,0.00789244,0.01755931,0.00488201,0.02374829
2017-08-15,-0.0136314,-0.0120914,-0.00800901,-0.01367027,-0.02355272
2017-08-16,0.02280303,0.0336145,0.01186295,-0.00317416,0.00477693
2017-08-17,0.00481871,0.00529344,-0.00380386,0.02328448,-0.00078684
2017-08-18,-0.01107026,0.02073607,-0.00106809,0.01593844,-0.00406246
2017-08-21,0.00394989,-0.00508361,-0.02921615,-0.00538552,0.00429783
2017-08-22,0.00973695,0.01293522,0.01444544,0.000887,0.00477866
2017-08-23,-0.00585619,0.00021746,0.00421925,0.02026379,-0.00203287
2017-08-24,0.00188073,0.00068205,0.02183679,0.02148848,0.02609723
2017-08-25,-0.00476636,-0.01071793,0.00160779,0.00072709,-0.00236148
2017-08-28,-0.01181767,-0.0202936,-0.00763591,0.00019761,-0.00112574
2017-08-29,-0.01025658,-0.01069626,-0.00541864,-0.02057346,-0.01259122
2017-08-30,-0.01306826,-0.0140961,-0.01828684,-0.0299396,-0.018624
2017-08-31,-0.02528877,-0.01260331,-0.0205119,-0.00341826,-0.00434328
2017-09-01,-0.01368998,-0.00669406,0.00094476,-0.00696526,0.01021779
2017-09-04,0.0010364,-0.01057261,-0.00636231,0.00393484,-0.00838095
2017-09-05,-0.01908985,-0.01557438,-0.00235165,-0.02380423,-0.01270676
2017-09-06,-0.01324597,-0.01918812,-0.01348373,-0.0004377,-0.0195609
2017-09-07,0.02377467,0.00558811,0.00905767,0.0076059,0.00830809
2017-09-08,0.00244239,0.00258796,-0.01192046,-0.01021047,-0.0049109
2017-09-11,0.00108692,0.00981913,-0.00733606,0.00962273,0.00530069
2017-09-12,0.01483143,0.00452831,-0.00200708,0.00277272,0.00446504
2017-09-13,-0.01506617,-0.01484283,0.01379017,-0.00916826,0.00092448
2017-09-14,-0.00574472,0.0075986,-0.00215164,-0.01548536,0.00328908
2017-09-15,0.00890717,-0.00700152,-0.00466321,-0.0091836,-0.00886685
2017-09-18,-0.00736571,0.00708647,0.0110399,0.02676001,0.0075835
2017-09-19,-0.01742175,0.01015577,0.00462758,-0.00458018,-0.00224474
2017-09-20,-0.00953064,0.00369935,0.00212727,0.00289012,-0.01160164
2017-09-21,0.01290958,0.01967963,0.00652313,0.02274942,0.01629548
2017-09-22,-0.01373331,-0.0110638,-0.01501724,-0.01462001,-0.01831081
2017-09-25,0.00806191,0.0016823,0.00855454,0.01202285,0.002402
2017-09-26,0.00898322,-0.00219903,0.00406624,-0.00222907,-0.01019138
2017-09-27,-0.00806921,0.00119173,-0.00986358,-0.02339033,-0.00875007
2017-09-28,0.00345702,-0.00911798,-0.00831045,-0.01712818,0.00393045
2017-09-29,0.01339555,0.00624327,0.01545162,0.02419556,-0.01087528
2017-10-02,0.01310983,-0.00128985,-0.00130606,-0.00272051,-0.00100635
2017-10-03,0.00462965,-0.00492704,0.01430901,0.0125324,-0.00146095
2017-10-04,-0.00715569,-0.00829702,-0.01104771,-0.03828704,-0.00021814
2017-10-05,-0.01983497,-0.01238282,0.00501682,-0.00392178,0.00840626
2017-10-06,0.00020512,0.0126382,-0.00981554,0.00697326,0.00882962
2017-10-09,0.01808668,0.00333805,0.0028516,0.00433322,-0.00059311
2017-10-10,-0.00636155,0.00194696,-0.00243247,-0.00194874,-0.00677399
2017-10-11,0.02507456,0.0031636,0.00841387,0.00664455,-0.0059341
2017-10-12,0.00736476,0.00225058,0.00210088,0.01270901,0.00187932
2017-10-13,0.00710829,0.01013074,-0.00826391,0.00034445,-0.00494932
2017-10-16,0.00864846,-0.00224351,0.0158165,0.01933579,0.00579644
2017-10-17,0.0052553,-0.00536587,-0.01927525,0.00362922,0.01343216
2017-10-18,-0.02144312,-0.01289565,-0.01635756,-0.00642291,-0.00911586
2017-10-19,0.00476832,0.01441722,0.0044875,-0.01220147,-0.00314987
2017-10-20,0.0037939,-0.0296817,0.0056187,-0.01041078,-0.00103251
2017-10-23,-0.025687,-0.00502521,0.0041988,-0.01489864,-0.0064626
2017-10-24,0.02567179,0.00969523,0.00580563,0.01171293,0.01500309
2017-10-25,0.00075006,-0.01660445,0.00096116,0.02866109,-0.00192469
2017-10-26,0.01515521,-0.00275218,0.00189339,0.02892102,-0.01575032
2017-10-27,0.01984878,0.00345026,0.00701523,0.01500548,0.01356441
2017-10-30,0.00276656,-0.01364018,-0.00107769,-0.00491275,0.01189987
2017-10-31,-0.01657596,0.01150791,-0.01350924,-0.0127271,-0.01175631
2017-11-01,0.00182027,-0.01027932,-0.01719779,-0.00447811,-0.00244255
2017-11-02,0.00419151,0.0019099,0.00117324,-0.01323934,-0.00648857
2017-11-03,-0.00797367,0.00963212,0.00359079,0.02004371,0.0085352
2017-11-06,-0.01201477,-0.01649127,-0.01246851,-0.01015975,-0.01081
2017-11-07,0.00826033,0.01564759,0.00630034,0.01205799,0.01287173
2017-11-08,0.00832462,-0.00545304,-0.00411853,0.00390146,0.00457772
2017-11-09,0.01883518,0.00570605,-0.00721222,0.02872537,0.0066026
2017-11-10,-0.00496994,-0.00530694,-0.00185741,0.01291175,-0.01576182
2017-11-13,-0.0098722,0.00555425,-0.00270864,0.01237602,0.0026502
2017-11-14,-0.01304179,-0.01575939,-0.02264589,-0.02244065,-0.01002223
2017-11-15,-0.01130922,-0.01269017,0.00788708,0.00811616,-0.00972097
2017-11-16,0.01803126,0.0142364,0.01254189,0.02607674,0.02792929
2017-11-17,-0.00171697,0.00739058,-0.00434225,-0.01692992,0.00040817
2017-11-20,-0.01408875,-0.01440426,0.00065949,-0.01032224,-0.01618132
2017-11-21,-0.00715737,-0.01703565,-0.01165721,-0.02478746,-0.00387935
2017-11-22,0.00923694,-0.00355218,-0.0110755,-0.00182485,-0.00329313
2017-11-23,0.00167498,-0.00122659,0.00161471,-0.0268823,0.002781
2017-11-24,0.01926731,0.01145547,0.01693232,0.0200459,0.00957633
2017-11-27,0.00882238,0.00745013,0.00593701,0.01725534,0.01088113
2017-11-28,-0.00736348,0.00133701,-0.01160947,-0.01677842,-0.01513278
2017-11-29,-0.01626694,0.00734511,0.00688335,0.00427162,-0.01248217
2017-11-30,-0.01599282,0.00646939,-0.00079646,-0.01182317,-0.00020484
2017-12-01,-0.00724719,0.00221129,0.00132633,0.01431341,-0.00077442
2017-12-04,0.00463059,-0.02141735,0.00311844,0.01321073,0.01395351
2017-12-05,-0.02776564,-0.00579226,-0.01447221,-0.01365612,-0.02088593
2017-12-06,0.01992024,0.00169714,0.010862,0.0159716,0.00041096
2017-12-07,0.00996097,0.01073588,0.01340643,-0.00250612,0.00968867
2017-12-08,0.02168568,0.00391449,0.00998871,0.00151309,-0.00416236
2017-12-11,0.01607719,0.00160322,0.00272372,0.01869437,0.01272372
2017-12-12,-0.00968199,0.00449753,0.01657938,0.00164949,0.00092398
2017-12-13,0.00701229,-0.0009388,-0.00198046,0.02130332,-0.01244443
2017-12-14,-3.431e-05,0.00286434,-0.00176409,-0.01752184,-0.00900764
2017-12-15,-0.01902619,0.0028384,-0.01931976,-0.01187866,-0.01347517
2017-12-18,-0.00470088,-0.0104208,0.00871372,-0.01629029,-0.00131758
2017-12-19,-0.0176334,-0.00490974,0.00844025,-0.00858272,-0.00187359
2017-12-20,0.01530171,-0.0017085,-0.00170909,0.02506229,-0.00233925
2017-12-21,-0.00456604,0.00396212,0.00242046,-0.00172881,0.01023038
2017-12-22,0.01279117,-0.00894577,0.00342031,-0.01365552,-0.00196157
2017-12-25,0.00889525,0.01917892,-0.00186674,0.01563782,0.00848216
2017-12-26,-0.00683781,0.00083515,0.00640355,0.02006265,0.01095289
2017-12-27,0.00654905,-0.01081822,0.00620628,0.0090133,-0.00455834
2017-12-28,-0.00077061,-0.00142164,-0.01200354,-0.00389894,0.00237145
2017-12-29,-0.01030643,-0.00432411,-0.00148095,-0.0014057,-0.01874319
2018-01-01,0.00403237,0.00068773,0.00968482,0.02082275,0.00060276
2018-01-02,0.01937795,0.00474964,0.00886824,0.00938613,0.00924702
2018-01-03,0.00371407,0.01106645,0.00557112,0.00391182,0.01008278
2018-01-04,-0.01261304,-0.00791264,-0.02498263,-0.02177163,-0.0029928
2018-01-05,0.00318149,-0.00334331,-0.01124163,-0.01749366,-0.00467899
2018-01-08,0.00101208,0.00318542,0.0102475,0.01725278,0.00793878
2018-01-09,-0.03571521,-0.00580434,-0.00639875,-0.01102555,-0.00626932
2018-01-10,0.00514227,0.00756397,-0.00474272,-0.01461519,-0.00020059
2018-01-11,0.02671984,0.00117774,0.00565276,0.02509138,-0.00358015
2018-01-12,-0.03150478,-0.02157562,-0.02170803,-0.01262274,-0.01891868
2018-01-15,-0.00560438,-0.01259516,-0.01275961,-0.00632356,-0.00328465
2018-01-16,-0.00403818,0.0018252,0.00868994,0.02147286,0.00863546
2018-01-17,0.00714955,-0.00854258,-0.00513186,0.01832077,0.01953369
2018-01-18,0.00611298,0.00691071,-0.00840325,-0.00168048,-0.00317356
2018-01-19,0.00731423,0.0092446,0.00656351,0.02512648,0.01448047
2018-01-22,0.00457585,0.00658843,0.00432114,-0.00543231,0.00551222
2018-01-23,-0.00050991,0.01268721,0.01898195,-0.010296,0.0023331
2018-01-24,0.02238967,0.02022576,0.02012805,0.02378899,0.00570749
2018-01-25,0.00492098,0.00324926,-0.00901995,0.02684505,0.02092538
2018-01-26,0.0014307,-0.00375133,-0.00995602,-0.02700125,-0.00837405
2018-01-29,-0.01175057,-0.00772282,0.00549233,-0.0242335,-0.00234351
2018-01-30,-0.00220963,0.00769785,0.01708187,0.0132348,0.01056004
2018-01-31,0.01403038,0.00737401,-0.00482188,0.02423342,-0.00032042
2018-02-01,0.023905,0.02177772,0.00916544,-0.00346778,0.00747363
2018-02-02,-0.00451199,-0.01207175,0.00527099,0.01768073,-0.0032851
2018-02-05,0.00539261,0.01877114,0.00474456,-0.00066689,-0.0103034
2018-02-06,-0.02234469,-0.01707215,-0.00402512,0.00290397,-0.00494366
2018-02-07,0.01368432,-0.00569208,0.00859317,0.00203228,0.00483987
2018-02-08,0.00047091,-0.00666302,0.0053107,0.01316151,-0.00291858
2018-02-09,-0.00456905,0.00494903,-0.00610163,-0.00141007,-0.01458209
2018-02-12,-0.00986286,0.00604181,0.00593797,-0.00415115,0.00348176
2018-02-13,0.01271921,0.01195566,-0.00047173,0.00074966,0.00097216
2018-02-14,-0.01620564,-0.02723979,-0.01498339,-0.00620882,-0.00860454
2018-02-15,-0.01096566,-0.00625942,-0.0091162,-0.04345143,-0.00499217
2018-02-16,0.00117933,0.00286346,-0.00100905,0.00574411,0.00762841
2018-02-19,-0.00164735,-0.00270043,0.0031387,0.00284455,0.00028309
2018-02-20,-0.00519949,0.00592648,0.00302778,-0.01567278,0.00261511
2018-02-21,0.00753655,-0.00279893,0.0088502,0.0011118,-0.0087424
2018-02-22,0.01042382,-0.01445122,-0.0109257,-0.00984411,-0.01098427
2018-02-23,-0.00606297,0.00351781,-0.01476334,0.00993845,0.0021121
2018-02-26,0.00131799,-0.00604177,-0.00321712,-0.00089646,-0.01330163
2018-02-27,-0.01796996,0.00148741,0.00306206,-0.00441341,-0.02090041
2018-02-28,0.01855301,0.00773742,-0.00115519,0.01606202,-0.00194474
2018-03-01,-0.0060153,-0.00316055,-0.01264595,0.01852132,-0.00059936
2018-03-02,0.01167354,0.00961481,-0.00435204,0.03216057,-0.00976859
2018-03-05,0.00441791,0.01882389,-0.01319057,-0.00069257,-0.00523785
2018-03-06,0.02955387,0.00064886,0.0061264,0.01501288,0.01032752
2018-03-07,-0.01022124,0.00030026,-0.00401784,-0.00589921,-0.01096814
2018-03-08,-0.00798629,-0.00834622,0.01021109,0.02378287,-0.00992949
2018-03-09,0.01044835,0.00791517,0.00817894,-0.02151756,-0.02117039
2018-03-12,-0.0003311,-0.01078983,0.00397133,-0.01785587,-0.0169337
2018-03-13,-0.01083952,0.00367996,-0.00734745,0.01357076,-0.0090674
2018-03-14,0.02978112,0.00124677,0.01167764,0.02992809,0.01176982
2018-03-15,0.02137095,-0.00192826,0.01047053,-0.01507056,-0.00110714
2018-03-16,-0.0061445,0.00462588,0.00630408,0.00071596,0.0037382
2018-03-19,0.01704615,-0.00583263,-0.00442546,0.01735858,0.01508029
2018-03-20,-0.02463288,-0.00632329,0.01420467,0.0015132,0.0112529
2018-03-21,0.02199563,-0.00509235,0.00272842,0.01609042,-0.00425781
2018-03-22,-0.007886,-0.00453371,-0.0014326,-0.01849174,-0.00402895
2018-03-23,-0.00835338,-0.00547019,-0.00775896,0.01194713,-0.01219907
2018-03-26,0.00411051,0.00729037,0.01093143,0.01089307,0.0075753
2018-03-27,0.00915369,0.00746221,-0.00744172,-0.00663649,-0.00263058
2018-03-28,0.00557418,0.01097676,0.01317073,0.01042853,0.00138086
2018-03-29,0.01275965,-0.00315907,0.0014845,-0.00843803,0.00153626
2018-03-30,0.01226571,0.01929939,-0.00254721,-0.00184271,0.01309508
2018-04-02,0.0270487,0.0093625,-0.00309318,-0.0139247,0.00308584
2018-04-03,-0.01553882,-0.0078552,-0.01145307,-0.02651173,-0.0167914
2018-04-04,-0.02386707,0.00626896,0.00810588,-0.00835384,-0.0138017
2018-04-05,0.0068701,-0.01252182,-0.01000908,-0.01883514,-0.01130925
2018-04-06,0.01182559,0.01539041,0.01755294,0.00325796,-0.00704015
2018-04-09,-0.00130942,-0.00524909,0.00447567,-0.01755948,0.00121666
2018-04-10,-0.005274,-0.00314131,0.00917983,-0.00856434,0.00429116
2018-04-11,0.01392791,0.01707464,0.01599051,0.04795049,0.01532602
2018-04-12,0.01515822,0.01329489,0.01308357,0.00624022,-0.00155523
2018-04-13,0.01549815,0.00981838,0.0014041,-0.00162393,0.01106045
2018-04-16,-0.00818038,0.00161703,-0.01908939,-0.01912083,0.00142688
2018-04-17,0.00981222,0.01027451,-0.00024567,-0.0011955,0.00374281
2018-04-18,-0.00635786,-0.01043492,-0.01219737,-0.01187594,0.0021409
2018-04-19,0.01030029,0.00658597,0.00982629,0.00128003,0.00591442
2018-04-20,0.00884887,0.00257951,0.0027529,0.00333238,-0.00289815
2018-04-23,0.00191449,-0.00925689,-0.00845594,-0.01108248,-0.00012532
2018-04-24,-0.00641297,-0.00394397,0.00894677,-0.01683887,-0.00714235
2018-04-25,-0.02718969,-0.01876436,-0.00546143,-0.0281356,-0.02606716
2018-04-26,0.03052655,0.0167995,0.00585205,0.03857526,0.02173559
2018-04-27,-0.00424165,0.00038941,-0.00186485,-0.0030999,0.00490956
2018-04-30,0.01030441,0.0031672,0.0086519,0.01140268,0.0113931
2018-05-01,-0.00125708,-0.00342859,0.01002914,-0.00449184,-0.00428957
2018-05-02,-0.00435245,-0.00938511,-0.00421153,-0.00458125,-0.0160448
2018-05-03,-0.01046031,-0.00969958,-7.747e-05,0.01457485,-0.01132183
2018-05-04,-0.00563297,-0.01629696,-0.00278262,0.00926899,-0.01258384
2018-05-07,0.00051754,0.01785428,0.00251652,-0.00207808,0.00228432
2018-05-08,-0.00586008,-0.0005788,-0.02121757,-0.02442687,-0.00161442
2018-05-09,0.01193612,0.00586574,0.0086672,0.01376131,0.00514884
2018-05-10,-0.00403769,-0.01523257,-0.00969522,-0.02523515,-0.01221707
2018-05-11,0.01817728,-0.00104984,-0.00627962,0.00468567,-0.00433867
2018-05-14,-0.01271562,-0.02168662,-0.01285083,-0.01980708,-0.01402432
2018-05-15,0.00445806,0.01887706,0.01668061,0.04115723,0.03619216
2018-05-16,0.00024771,0.01284125,0.00575704,0.02585459,0.01883931
2018-05-17,0.01130887,-0.00592564,-0.00889294,0.02135614,0.0031659
2018-05-18,0.00432881,-0.00175711,0.00604585,0.00079717,-0.00172302
2018-05-21,-0.01046464,-0.01168476,0.01314594,0.00096728,-0.00356642
2018-05-22,-0.01157297,-0.00464482,-0.01347103,-0.00554423,-0.00386341
2018-05-23,0.0204517,0.01215885,0.00682747,0.01556738,0.03544647
2018-05-24,-0.00813652,-0.00794722,0.00545457,0.00596124,0.00136188
2018-05-25,-0.00466242,-0.00811506,0.00047347,-0.00339076,-0.00771672
2018-05-28,-0.01189739,0.00412905,0.0090693,-0.01359772,-0.00480461
2018-05-29,-0.00439991,-0.01258243,-0.01325314,0.00078057,-0.00527382
2018-05-30,0.01344448,0.01864059,0.01807894,0.03462099,0.01417757
2018-05-31,-0.00276609,-0.00332332,0.00341922,-0.00496652,-0.00568246
2018-06-01,-0.00776586,-0.01048417,-0.0039975,-0.03001143,-0.00805766
2018-06-04,-0.01404316,-0.00032908,-0.00405785,0.01241259,0.00018973
2018-06-05,0.01004861,0.01124979,-0.0051453,0.01287863,-0.00796765
2018-06-06,0.00219255,-0.02898156,-0.01203986,-0.00417048,-0.01023767
2018-06-07,0.00364755,0.00529631,0.00021773,0.02448205,-0.007216
2018-06-08,-0.00080618,-0.0088052,0.0079753,0.00930427,0.0065511
2018-06-11,0.00600414,0.00139708,-0.00121835,0.00831136,-0.00190761
2018-06-12,-0.01751385,-0.01204997,-0.00240531,0.01299967,-0.00214281
2018-06-13,-0.00512679,-0.00210127,0.00823555,0.0174689,-0.00578362
2018-06-14,-0.01324293,-0.00757494,-0.01401973,-0.02034225,-0.00712947
2018-06-15,-0.00256435,0.0079985,0.00080603,0.01759955,-0.00103752
2018-06-18,0.03041247,0.00104074,0.00266102,0.01029757,0.00363747
2018-06-19,-0.0219968,0.00110681,0.00663721,-0.00344614,-0.00765585
2018-06-20,0.00657154,-0.00191123,-0.01062544,0.00549684,0.00383321
2018-06-21,0.00225341,-0.01195336,-0.00743771,-0.00688124,-0.00274145
2018-06-22,-0.01585448,-0.01055877,-0.02108367,-0.0261922,-0.01045845
2018-06-25,0.00530721,-0.00404151,-0.00756726,0.01478535,0.01130796
2018-06-26,-0.006087,-0.00573527,-0.01323075,-0.00648628,-0.00386194
2018-06-27,-0.00561545,-0.00051886,-0.00404502,0.00035032,-0.00048314
2018-06-28,0.00784503,0.01487567,-0.00071175,0.00818264,-0.00797943
2018-06-29,-0.005603,-0.0031681,-0.01814472,-0.00567375,0.00902894
2018-07-02,0.00961147,0.00684465,-0.0050645,0.03532208,0.00344472
2018-07-03,-0.00532715,0.00286217,0.01487919,-0.00104067,0.00188238
2018-07-04,-0.00575725,0.01748662,0.01853114,0.03131988,0.01357284
2018-07-05,0.01314357,0.0004455,-0.01860648,0.00151201,-0.00155995
2018-07-06,-0.00572799,0.00574116,0.0347364,-0.00095045,0.01204538
2018-07-09,-0.00352133,-0.01215965,0.0072495,0.00100877,0.003964
2018-07-10,-0.02628974,-0.01254891,-0.02014877,-0.01983407,-0.01067781
2018-07-11,0.02232011,0.00138876,-0.00606939,0.00687898,0.01466652
2018-07-12,0.0063842,-0.00206104,0.00314171,0.00114574,-0.01083826
2018-07-13,-0.02008104,0.00705411,-0.00836734,-0.01340963,-0.00106597
2018-07-16,-0.02266065,-0.01966409,-0.00800877,-0.01292928,-0.00626851
2018-07-17,-0.00963677,-0.00260104,-0.00063612,-0.01117124,-0.01062608
2018-07-18,0.01578516,0.00268146,0.00299709,0.00784139,-0.01109569
2018-07-19,0.02571375,0.01289036,0.02064304,0.0257988,0.00398344
2018-07-20,0.00336368,0.00622626,-0.01208136,0.01281905,-0.00386217
2018-07-23,-0.01639833,0.00064273,-0.01303473,-0.01715122,-0.00392551
2018-07-24,0.00080257,-0.01068328,-0.00365066,0.00931442,0.00900046
2018-07-25,-0.00364472,0.00220276,0.00389139,0.01433809,-0.0084065
2018-07-26,0.00749422,0.00239272,-0.00098316,-0.00696264,-0.00589494
2018-07-27,0.0004619,-0.0022151,-0.01359413,-0.00546052,-0.01114723
2018-07-30,0.00185622,-0.00382662,0.0112375,0.00782049,0.00492
2018-07-31,-0.0089774,-0.00364192,-0.00627088,-0.00246513,0.00568821
2018-08-01,0.01376197,0.00915604,-0.00426926,0.0021829,-0.00923823
2018-08-02,0.01363714,0.01686004,0.01519435,0.00492437,0.00964781
2018-08-03,0.01990911,-0.00238785,0.00076594,0.00868762,0.00441983
2018-08-06,-0.00069834,-0.01566451,-0.0110133,-0.017428,-0.01400151
2018-08-07,0.00312796,0.01168886,0.00909245,0.00959141,-0.01056766
2018-08-08,-0.02332632,-0.00638721,-0.01278089,-0.00890332,-0.01642929
2018-08-09,0.00754622,0.00051867,-0.00885343,0.00734745,0.01348279
2018-08-10,0.01676596,0.007945,-0.00133048,-0.0104625,-0.00728092
2018-08-13,-0.00453174,-0.00447197,-0.00525704,0.0057505,0.00347196
2018-08-14,0.01902145,0.00641996,-0.0131689,0.01587208,0.00326734
2018-08-15,-0.01865135,0.00320117,-0.01575556,-0.02227536,-0.00130015
2018-08-16,0.00996947,0.01134286,0.01604604,0.00018867,0.01352774
2018-08-17,0.01816959,0.00929704,0.00034786,0.01611412,0.02280664
2018-08-20,-0.00685718,-0.00573469,-0.01098388,-0.01567469,-0.00455348
2018-08-21,-0.01418672,-0.02055901,-0.01290216,-0.00493591,0.00123804
2018-08-22,0.00119599,0.00770084,0.00443827,-0.009017,0.004215
2018-08-23,-0.00454841,0.01118627,-0.00338171,-0.02243608,-0.00283038
2018-08-24,0.03744873,0.00713153,0.01749372,0.03935042,0.01351126
2018-08-27,-0.01620469,-0.01229795,-0.0176936,-0.00625907,-0.03404746
2018-08-28,0.01176079,-0.00089541,0.01338031,0.01333232,-0.00707021
2018-08-29,0.00339801,0.00534305,0.00754204,0.01321125,0.00367034
2018-08-30,0.01049852,0.01614882,-0.00201575,0.01034674,0.00930628
2018-08-31,-0.00427798,0.00303008,-0.01208953,-0.00010906,-0.00348041
2018-09-03,0.00053903,-0.01396223,0.00670053,0.00422036,-0.00984653
2018-09-04,0.01583643,0.02263559,0.01665219,0.01594413,0.0003706
2018-09-05,-0.0082692,-0.00995411,-0.00414651,-0.01044555,-0.001293
2018-09-06,0.01107749,-0.01041088,0.00353462,-0.00668702,-0.01306492
2018-09-07,0.00109093,-0.00389033,0.01834168,-0.00608999,0.00050095
2018-09-10,-0.00809353,-0.01052281,-0.00817899,-0.02539284,-0.01271475
2018-09-11,-0.01534319,-0.00511896,-0.01137635,-0.00560282,-0.0101911
2018-09-12,-0.00570896,-0.0143314,-0.02370806,-0.01932181,-0.00901529
2018-09-13,0.01004553,-0.00691017,0.00076452,-0.02390417,0.00508559
2018-09-14,0.00366748,0.01664723,0.00745356,0.03399328,0.01527061
2018-09-17,0.00036253,0.00698379,0.01528635,0.02197514,0.00735887
2018-09-18,0.0106481,0.00371604,-0.00841324,-0.00340506,0.00295332
2018-09-19,-0.01296761,0.00392198,-0.00527247,-0.00814079,-0.00639471
