date,returns,true_volatility
2016-10-03,-0.03177634,0.32866046
2016-10-04,-0.19942546,0.31483211
2016-10-05,0.00674173,0.31849047
2016-10-06,-0.24000168,0.30243921
2016-10-07,0.68793829,0.31114292
2016-10-10,0.0135186,0.30883378
2016-10-11,-0.38865857,0.29358238
2016-10-12,0.52968729,0.31867037
2016-10-13,-0.27778381,0.31270303
2016-10-14,-0.08147147,0.32454787
2016-10-17,0.1957038,0.31580817
2016-10-18,0.55916719,0.30355482
2016-10-19,-0.04799251,0.29923451
2016-10-20,0.14560611,0.28902027
2016-10-21,0.03614715,0.27765437
2016-10-24,0.05783454,0.2649621
2016-10-25,-0.08916069,0.25353275
2016-10-26,-0.3302081,0.25044113
2016-10-27,-0.04848798,0.27256712
2016-10-28,0.50566804,0.26421991
2016-10-31,0.03685607,0.26155767
2016-11-01,0.33350785,0.24995279
2016-11-02,0.09120865,0.24485432
2016-11-03,-0.15452783,0.23538695
2016-11-04,-0.05533376,0.24007158
2016-11-07,0.18268671,0.23454497
2016-11-08,-0.03020449,0.22751175
2016-11-09,-0.06228239,0.2203508
2016-11-10,-0.3145295,0.21677778
2016-11-11,0.63850788,0.23977041
2016-11-14,-0.05001504,0.24140553
2016-11-15,-0.41084148,0.23527295
2016-11-16,-0.10030739,0.26758502
2016-11-17,0.20809615,0.26464836
2016-11-18,0.31137067,0.25613192
2016-11-21,-0.13374093,0.25019078
2016-11-22,0.10253338,0.25176846
2016-11-23,0.13128015,0.24206735
2016-11-24,0.06590837,0.23355289
2016-11-25,0.38733291,0.22432902
2016-11-28,-0.3227066,0.22196339
2016-11-29,0.43138625,0.24546142
2016-11-30,0.37938238,0.24258609
2016-12-01,0.04721667,0.23887444
2016-12-02,-0.13701621,0.22894975
2016-12-05,-0.23724139,0.23228479
2016-12-06,0.18269533,0.2457766
2016-12-07,-0.05530554,0.2380146
2016-12-08,0.09373909,0.23261918
2016-12-09,-0.08816914,0.22399045
2016-12-12,0.51149956,0.22274403
2016-12-13,0.18844115,0.22295236
2016-12-14,-0.27761373,0.21677312
2016-12-15,-0.02111392,0.23571755
2016-12-16,0.28048266,0.22715242
2016-12-19,-0.14066823,0.22250133
2016-12-20,0.06582944,0.2266361
2016-12-21,0.0900551,0.21785215
2016-12-22,-0.06305872,0.21008987
2016-12-23,-0.22972434,0.20724418
2016-12-26,-0.25410355,0.22170924
2016-12-27,0.05926288,0.23775508
2016-12-28,0.09945101,0.22813357
2016-12-29,-0.16899031,0.21990159
2016-12-30,0.41018129,0.22711494
2017-01-02,-0.27829981,0.2250217
2017-01-03,0.00620436,0.24343213
2017-01-04,-0.09119555,0.23242826
2017-01-05,-0.05006369,0.23093359
2017-01-06,-0.08505131,0.2254845
2017-01-09,-0.17012828,0.22383158
2017-01-10,0.38070607,0.23089716
2017-01-11,-0.07364662,0.22797554
2017-01-12,-0.20039673,0.22503251
2017-01-13,0.22281609,0.23515873
2017-01-16,-0.14480821,0.22886571
2017-01-17,0.03217061,0.23299827
2017-01-18,-0.14243433,0.22316272
2017-01-19,0.09778612,0.22743353
2017-01-20,0.25791871,0.21921406
2017-01-23,0.19155219,0.21462808
2017-01-24,-0.09329691,0.20903577
2017-01-25,0.27445806,0.20926176
2017-01-26,-0.1388617,0.20562862
2017-01-27,0.00392881,0.21068868
2017-01-30,-0.14851643,0.20171858
2017-01-31,-0.34384461,0.2080265
2017-02-01,-0.1680054,0.23497998
2017-02-02,0.32015403,0.24107084
2017-02-03,-0.23123599,0.23629481
2017-02-06,-0.43754007,0.2488673
2017-02-07,-0.19416356,0.28306305
2017-02-08,-0.04188726,0.28847577
2017-02-09,-0.46205596,0.27841093
2017-02-10,0.13097593,0.31285535
2017-02-13,-0.18201338,0.29956607
2017-02-14,0.68575449,0.30256694
2017-02-15,0.24474277,0.30082265
2017-02-16,-0.08262916,0.29055625
2017-02-17,-0.0293123,0.28430792
2017-02-20,-0.0748032,0.27331566
2017-02-21,0.05390332,0.26748099
2017-02-22,0.01761462,0.25580889
2017-02-23,-0.24354844,0.24421546
2017-02-24,-0.15313643,0.2575193
2017-02-27,0.26978016,0.26055406
2017-02-28,0.36434377,0.25350776
2017-03-01,0.08781747,0.24877831
2017-03-02,0.37260484,0.23899003
2017-03-03,0.02645222,0.23538089
2017-03-06,0.14097671,0.22528317
2017-03-07,-0.3522511,0.21803486
2017-03-08,0.27441403,0.24513566
2017-03-09,-0.64206175,0.23919878
2017-03-10,0.05542745,0.29870348
2017-03-13,0.38408472,0.28494853
2017-03-14,0.15712478,0.27848234
2017-03-15,0.28354674,0.2680532
2017-03-16,0.65138864,0.26077305
2017-03-17,-0.07648981,0.2612474
2017-03-20,0.32049668,0.2563919
2017-03-21,-0.43630989,0.25061182
2017-03-22,0.56734064,0.28451894
2017-03-23,0.03089654,0.28168756
2017-03-24,0.20976615,0.2686233
2017-03-27,0.13453064,0.25987337
2017-03-28,-0.05407107,0.25025394
2017-03-29,-0.45018452,0.24393654
2017-03-30,-0.12230345,0.28000232
2017-03-31,0.34759642,0.27839574
2017-04-03,-0.11124604,0.27166445
2017-04-04,-0.0335009,0.26953322
2017-04-05,0.10106477,0.25994068
2017-04-06,0.29327818,0.24967309
2017-04-07,-0.02400118,0.24380614
2017-04-10,-0.05281426,0.23499599
2017-04-11,0.09372404,0.22955311
2017-04-12,-0.0849617,0.2211202
2017-04-13,0.14800352,0.21974031
2017-04-14,-0.25797001,0.21297953
2017-04-17,0.31845049,0.23007203
2017-04-18,-0.138614,0.22597769
2017-04-19,0.09520286,0.22967267
2017-04-20,-0.18649622,0.22126062
2017-04-21,0.12668866,0.23019648
2017-04-24,-0.2167393,0.22235842
2017-04-25,0.09640772,0.23438562
2017-04-26,0.08403996,0.22569495
2017-04-27,-0.14612673,0.21732118
2017-04-28,0.28775575,0.2223565
2017-05-01,0.08839974,0.21815522
2017-05-02,0.04155719,0.21034196
2017-05-03,-0.10835397,0.20211521
2017-05-04,-0.14246574,0.20429697
2017-05-05,-0.39070341,0.20981365
2017-05-08,0.01801158,0.24196859
2017-05-09,0.1692289,0.23128503
2017-05-10,-0.00712472,0.22420051
2017-05-11,-0.16681626,0.21502552
2017-05-12,0.21218869,0.22234182
2017-05-15,0.27504549,0.21666372
2017-05-16,-0.04555359,0.21257526
2017-05-17,0.11912489,0.20785398
2017-05-18,-0.06655093,0.20127813
2017-05-19,0.12863795,0.1993301
2017-05-22,0.19373193,0.19346469
2017-05-23,-0.00018071,0.18922653
2017-05-24,0.03073253,0.18154347
2017-05-25,0.04841484,0.17485778
2017-05-26,0.24946922,0.16890762
2017-05-29,0.18130573,0.16723894
2017-05-30,0.01334812,0.16432342
2017-05-31,-0.03477783,0.15830809
2017-06-01,0.21150093,0.15579877
2017-06-02,0.10974954,0.15413997
2017-06-05,-0.14764504,0.15057485
2017-06-06,-0.12599934,0.16006495
2017-06-07,0.02089714,0.16668874
2017-06-08,-0.0557314,0.16068278
2017-06-09,0.05870193,0.16011133
2017-06-12,-0.10229422,0.15521361
2017-06-13,-0.03666192,0.15967812
2017-06-14,0.17979129,0.15727561
2017-06-15,0.06231012,0.15490622
2017-06-16,-0.11929165,0.15037389
2017-06-19,0.16472088,0.15689031
2017-06-20,0.10855731,0.15424636
2017-06-21,-0.07191563,0.15065193
2017-06-22,-0.11337308,0.15228643
2017-06-23,0.05861147,0.15807147
2017-06-26,-0.17388238,0.15328812
2017-06-27,0.13504012,0.16541521
2017-06-28,-0.04210604,0.16169887
2017-06-29,0.14247484,0.15971668
2017-06-30,-0.27139071,0.15647433
2017-07-03,-0.44526368,0.17922141
2017-07-04,-0.23282761,0.22065831
2017-07-05,-0.15145256,0.23450787
2017-07-06,-0.08073166,0.23893834
2017-07-07,0.07659414,0.23598063
2017-07-10,0.01032506,0.22680622
2017-07-11,0.10904149,0.21694702
2017-07-12,0.08876098,0.20960817
2017-07-13,-0.11866672,0.20233624
2017-07-14,-0.20678508,0.20554888
2017-07-17,0.052879,0.21769014
2017-07-18,0.16854597,0.20922222
2017-07-19,0.12276527,0.20352058
2017-07-20,-0.04147856,0.19728346
2017-07-21,0.1247491,0.19311401
2017-07-24,0.03664073,0.18755252
2017-07-25,0.06419053,0.1806223
2017-07-26,0.02557784,0.174637
2017-07-27,0.02021785,0.16825915
2017-07-28,0.1774712,0.16214936
2017-07-31,-0.36548188,0.159454
2017-08-01,-0.02640361,0.19303508
2017-08-02,-0.29623168,0.18765462
2017-08-03,0.52270903,0.21083717
2017-08-04,-0.19716702,0.21204005
2017-08-07,0.02129819,0.22272148
2017-08-08,-0.02761703,0.21333086
2017-08-09,-0.12419504,0.20681585
2017-08-10,-0.12635499,0.21030174
2017-08-11,0.10364508,0.21378118
2017-08-14,-0.1665966,0.20653654
2017-08-15,-0.01353999,0.21439716
2017-08-16,-0.00571537,0.20645531
2017-08-17,0.02101618,0.1982544
2017-08-18,-0.44312689,0.19037675
2017-08-21,0.2897915,0.2304654
2017-08-22,-0.21153847,0.22578341
2017-08-23,-0.22455504,0.2370245
2017-08-24,0.1379712,0.24884273
2017-08-25,0.1305219,0.24001578
2017-08-28,0.27108912,0.2316197
2017-08-29,-0.32344203,0.22649711
2017-08-30,0.27055913,0.24972665
2017-08-31,0.14507573,0.24341288
2017-09-01,0.31453167,0.23507733
2017-09-04,0.10810044,0.23058179
2017-09-05,0.03722902,0.22236028
2017-09-06,-0.15114375,0.21329786
2017-09-07,-0.20978159,0.21911397
2017-09-08,0.42892589,0.23063423
2017-09-11,0.19625575,0.22868392
2017-09-12,-0.07601256,0.22229088
2017-09-13,0.30113952,0.21994823
2017-09-14,0.10083285,0.21616347
2017-09-15,-0.18314673,0.20871525
2017-09-18,-0.0188667,0.21815371
2017-09-19,-0.25405612,0.21048973
2017-09-20,-0.06688344,0.22733925
2017-09-21,0.02671737,0.22377066
2017-09-22,-0.28142424,0.21441759
2017-09-25,0.1461292,0.23395119
2017-09-26,0.09301079,0.22624806
2017-09-27,-0.15139266,0.21801197
2017-09-28,0.17217733,0.22354082
2017-09-29,0.29891513,0.21700817
2017-10-02,0.38922774,0.21336675
2017-10-03,0.3914824,0.21174095
2017-10-04,0.0878075,0.21026331
2017-10-05,-0.08911594,0.20293223
2017-10-06,0.06409638,0.20312707
2017-10-09,0.19233061,0.19578001
2017-10-10,0.2017708,0.1913729
2017-10-11,-0.15447703,0.18741958
2017-10-12,0.23835761,0.1952774
2017-10-13,-0.22844313,0.19180309
2017-10-16,-0.14256147,0.20721447
2017-10-17,-0.22506286,0.21255019
2017-10-18,0.12784781,0.22614531
2017-10-19,-0.03099915,0.21858817
2017-10-20,-0.07319639,0.21207067
2017-10-23,0.15284197,0.21010194
2017-10-24,0.40839212,0.20404016
2017-10-25,-0.07023654,0.20338622
2017-10-26,-0.0379655,0.20167163
2017-10-27,0.23039056,0.19688844
2017-10-30,-0.24769359,0.19315873
2017-10-31,-0.5370578,0.21056316
2017-11-01,0.00284711,0.26012059
2017-11-02,0.12331648,0.24796147
2017-11-03,-0.0170166,0.2389096
2017-11-06,-0.1206176,0.22974427
2017-11-07,0.53473687,0.23136903
2017-11-08,0.05179698,0.23147841
2017-11-09,-0.41479894,0.22211635
2017-11-10,-0.18067976,0.25599963
2017-11-13,0.00011658,0.26194195
2017-11-14,-0.40933824,0.24963144
2017-11-15,0.04491753,0.28057419
2017-11-16,0.19804064,0.26785264
2017-11-17,-0.1282437,0.25892753
2017-11-20,-0.07813852,0.25935999
2017-11-21,-0.23112277,0.25479286
2017-11-22,-0.03774978,0.26603418
2017-11-23,0.2519831,0.25708583
2017-11-24,-0.56137478,0.24992393
2017-11-27,-0.00023829,0.2984573
2017-11-28,-0.28000075,0.28372055
2017-11-29,0.39551423,0.29796611
2017-11-30,0.1771443,0.2908253
2017-12-01,0.0215387,0.2799427
2017-12-04,0.03494998,0.26681771
2017-12-05,0.11747846,0.25482748
2017-12-06,-0.50925511,0.2452129
2017-12-07,-0.31174131,0.28802304
2017-12-08,-0.23439032,0.30529356
2017-12-11,-0.02970296,0.313211
2017-12-12,-0.06759015,0.30026752
2017-12-13,-0.12482361,0.29188075
2017-12-14,0.12442711,0.28969874
2017-12-15,-0.09232339,0.27787996
2017-12-18,-0.05929433,0.27345381
2017-12-19,-0.18047767,0.26609632
2017-12-20,0.16922718,0.27131303
2017-12-21,0.02270393,0.26159969
2017-12-22,-0.01668544,0.24972169
2017-12-25,-0.16829159,0.239822
2017-12-26,0.05125678,0.24561193
2017-12-27,0.09345183,0.23532845
2017-12-28,0.07735103,0.22652027
2017-12-29,-0.18361168,0.2179653
2018-01-01,-0.11851641,0.22682546
2018-01-02,0.13132154,0.2284311
2018-01-03,0.06962773,0.2207954
2018-01-04,-0.05057229,0.21245425
2018-01-05,-0.30009766,0.20823188
2018-01-08,-0.00696963,0.23027989
2018-01-09,0.12561154,0.2207038
2018-01-10,0.27636123,0.21344855
2018-01-11,0.44234926,0.20958928
2018-01-12,-0.06652057,0.20926143
2018-01-15,-0.05017134,0.20680977
2018-01-16,0.38106248,0.20290202
2018-01-17,0.26808598,0.20177546
2018-01-18,0.08443782,0.19848439
2018-01-19,-0.30397902,0.19181462
2018-01-22,-0.18618313,0.21554846
2018-01-23,-0.03466513,0.22484084
2018-01-24,0.16942129,0.21828271
2018-01-25,-0.2210072,0.21202962
2018-01-26,0.07258429,0.22523002
2018-01-29,0.00062984,0.21666525
2018-01-30,0.05077472,0.20725958
2018-01-31,-0.04298526,0.1994011
2018-02-01,0.35561509,0.19524882
2018-02-02,0.01346863,0.19409359
2018-02-05,-0.51005911,0.18632374
2018-02-06,-0.23421375,0.23509765
2018-02-07,-0.00212891,0.24806919
2018-02-08,0.21880431,0.23688334
2018-02-09,0.03080944,0.23040066
2018-02-12,0.10727875,0.22070498
2018-02-13,-0.11509341,0.21309535
2018-02-14,-0.17110731,0.21525236
2018-02-15,-0.13188453,0.22299756
2018-02-16,-0.11080468,0.22620665
2018-02-19,0.07353137,0.22707754
2018-02-20,-0.03552753,0.21841364
2018-02-21,-0.11242466,0.21234696
2018-02-22,0.14518744,0.21428295
2018-02-23,-0.00223007,0.2078111
2018-02-26,0.0414894,0.19919206
2018-02-27,-0.03688753,0.19165078
2018-02-28,0.13795464,0.18737656
2018-03-01,-0.25699742,0.18241892
2018-03-02,-0.21367018,0.20161952
2018-03-05,0.17230214,0.21476309
2018-03-06,-0.27984403,0.20878766
2018-03-07,-0.29927604,0.22856555
2018-03-08,0.01939136,0.24898921
2018-03-09,0.56638752,0.23787611
2018-03-12,-0.23962575,0.23818919
2018-03-13,0.20321398,0.25151135
2018-03-14,-0.16228507,0.24377095
2018-03-15,-0.02427743,0.24867713
2018-03-16,0.16242898,0.23957599
2018-03-19,0.31306301,0.23182506
2018-03-20,0.04814966,0.22751158
2018-03-21,0.20463674,0.21833238
2018-03-22,0.18668402,0.21276138
2018-03-23,-0.0486811,0.20719148
2018-03-26,-0.12062562,0.20311375
2018-03-27,0.08182613,0.20647552
2018-03-28,0.21870458,0.19926393
2018-03-29,-0.01939602,0.19515886
2018-03-30,0.05530405,0.18896938
2018-04-02,-0.02487419,0.18231389
2018-04-03,-0.07305349,0.17743042
2018-04-04,-0.27741466,0.17759474
2018-04-05,-0.04532393,0.1994263
2018-04-06,0.05391157,0.19550159
2018-04-09,0.3302667,0.18842438
2018-04-10,-0.20981328,0.1871858
2018-04-11,0.04800459,0.20091126
2018-04-12,-0.20611241,0.19339021
2018-04-13,0.09022501,0.20629445
2018-04-16,-0.00936483,0.19925624
2018-04-17,0.10212878,0.19184838
2018-04-18,-0.03431878,0.18592473
2018-04-19,0.25978929,0.18174598
2018-04-20,0.21440081,0.17951666
2018-04-23,-0.07262999,0.17652647
2018-04-24,0.18136328,0.17670301
2018-04-25,-0.07938659,0.17323163
2018-04-26,-0.07954572,0.17428505
2018-04-27,-0.10698462,0.17529087
2018-04-30,0.00979848,0.17901626
2018-05-01,-0.05005874,0.17207724
2018-05-02,-0.0726439,0.17027331
2018-05-03,-0.0790776,0.17082697
2018-05-04,-0.12002899,0.17199406
2018-05-07,-0.15306468,0.17726166
2018-05-08,0.10451261,0.18562868
2018-05-09,0.37157187,0.18012599
2018-05-10,-0.42486074,0.18021707
2018-05-11,0.20020359,0.21906092
2018-05-14,-0.04596557,0.21335745
2018-05-15,0.11562646,0.20862725
2018-05-16,-0.05097179,0.20193564
2018-05-17,0.2745176,0.19840995
2018-05-18,-0.12557125,0.19545404
2018-05-21,0.42037487,0.19981127
2018-05-22,0.11025245,0.19966243
2018-05-23,0.32774601,0.19342009
2018-05-24,0.16705885,0.19182448
2018-05-25,-0.12204748,0.18716506
2018-05-28,0.03067195,0.19168913
2018-05-29,0.1492311,0.18439523
2018-05-30,-0.22237406,0.17983655
2018-05-31,0.21045184,0.19542619
2018-06-01,-0.05872353,0.19139536
2018-06-04,-0.00813895,0.18928391
2018-06-05,-0.00386909,0.18236252
2018-06-06,-0.29217099,0.17544365
2018-06-07,0.24091623,0.1991046
2018-06-08,0.20354417,0.19544493
2018-06-11,0.34460564,0.19127769
2018-06-12,-0.12347957,0.1901489
2018-06-13,-0.17143939,0.19463043
2018-06-14,0.16891638,0.20378679
2018-06-15,0.17079293,0.19842997
2018-06-18,0.1302353,0.19343989
2018-06-19,-0.11738181,0.18796518
2018-06-20,0.02885054,0.19196154
2018-06-21,0.02791677,0.18461616
2018-06-22,-0.22379373,0.1776935
2018-06-25,-0.0508003,0.19358692
2018-06-26,0.09872799,0.19055936
2018-06-27,0.05708987,0.18464776
2018-06-28,0.24959285,0.17828569
2018-06-29,-0.13811944,0.1760627
2018-07-02,0.36751558,0.18294725
2018-07-03,-0.00037124,0.18278552
2018-07-04,-0.24306164,0.17550534
2018-07-05,-0.1212922,0.19366592
2018-07-06,-0.09079932,0.19770016
2018-07-09,0.14751599,0.19839324
2018-07-10,0.22993711,0.19295211
2018-07-11,-0.00837608,0.18945486
2018-07-12,-0.08866512,0.18254603
2018-07-13,0.05029832,0.18396641
2018-07-16,-0.1351419,0.17751388
2018-07-17,-0.00227694,0.18399752
2018-07-18,0.20602455,0.17682834
2018-07-19,-0.1134684,0.17383372
2018-07-20,-0.24482749,0.17831275
2018-07-23,0.12983344,0.19646689
2018-07-24,-0.20367873,0.19079993
2018-07-25,0.05948716,0.20362155
2018-07-26,-0.16747115,0.19615525
2018-07-27,0.23544249,0.20479576
2018-07-30,0.28799014,0.20067599
2018-07-31,-0.26733384,0.19784522
2018-08-01,-0.21766576,0.21705804
2018-08-02,-0.40920137,0.22955319
2018-08-03,-0.1654824,0.26216074
2018-08-06,0.18694512,0.26612621
2018-08-07,-0.30653719,0.25710208
2018-08-08,0.08894706,0.27616081
2018-08-09,0.09882699,0.2645787
2018-08-10,-0.01798517,0.25396054
2018-08-13,0.16712785,0.24390784
2018-08-14,-0.26019841,0.23596637
2018-08-15,-0.01495945,0.25163183
2018-08-16,0.66505784,0.24144145
2018-08-17,-0.37350489,0.24349961
2018-08-20,0.14703174,0.27093574
2018-08-21,-0.09323211,0.26082003
2018-08-22,-0.19234472,0.25764171
2018-08-23,0.07691745,0.26466528
2018-08-24,-0.05149532,0.25362112
2018-08-27,0.06218318,0.24683056
2018-08-28,0.12583964,0.23667725
2018-08-29,-0.04079723,0.22840653
2018-08-30,0.26788943,0.22221661
2018-08-31,0.13872892,0.21763478
2018-09-03,0.20616146,0.21082709
2018-09-04,0.24674279,0.20575818
2018-09-05,0.07044046,0.20180003
2018-09-06,0.08215595,0.19465686
2018-09-07,0.14487085,0.18817623
2018-09-10,0.12363715,0.18330509
2018-09-11,0.23746835,0.17831311
2018-09-12,0.26347119,0.17584917
2018-09-13,-0.05166069,0.17404618
2018-09-14,-0.30969127,0.17228394
2018-09-17,0.26676308,0.19819405
2018-09-18,-0.13447152,0.19509876
2018-09-19,-0.30299424,0.2003908
2018-09-20,-0.27781863,0.22335682
2018-09-21,0.04198812,0.24183796
2018-09-24,0.0996444,0.23162166
2018-09-25,0.12532998,0.22317058
2018-09-26,0.27509072,0.21575374
2018-09-27,0.05446923,0.21172381
2018-09-28,0.04679603,0.20365942
2018-10-01,-0.35390517,0.19594642
2018-10-02,-0.07923899,0.22502373
2018-10-03,0.1343346,0.22282435
2018-10-04,-0.10906842,0.21560365
2018-10-05,0.08845984,0.21699073
2018-10-08,-0.00095467,0.2092518
2018-10-09,0.13178694,0.20042142
2018-10-10,-0.07132842,0.19455015
2018-10-11,0.18210344,0.19349443
2018-10-12,0.23938124,0.18902711
2018-10-15,0.14181602,0.18595482
2018-10-16,0.02546301,0.18115794
2018-10-17,0.05316185,0.17439363
2018-10-18,-0.21076124,0.16856242
2018-10-19,0.10591487,0.1836676
2018-10-22,0.19376033,0.17830951
2018-10-23,-0.00812278,0.17498581
2018-10-24,-0.24344653,0.16891225
2018-10-25,-0.24149439,0.18758845
2018-10-26,0.28462139,0.20471459
2018-10-29,0.12945869,0.20156601
2018-10-30,-0.17074521,0.19557916
2018-10-31,-0.30495488,0.20459998
2018-11-01,-0.1566829,0.22746279
2018-11-02,0.17348022,0.23290177
2018-11-05,0.13159873,0.22579581
2018-11-06,0.0291413,0.21833344
2018-11-07,0.22660325,0.20936937
2018-11-08,-0.16250244,0.20479116
2018-11-09,0.31170115,0.21234299
2018-11-12,0.16868603,0.20924878
2018-11-13,0.04426188,0.20354821
2018-11-14,-0.1634083,0.19579329
2018-11-15,0.20362591,0.20403391
2018-11-16,0.07679964,0.19933886
2018-11-19,-0.16824415,0.19246927
2018-11-20,0.03102168,0.2014341
2018-11-21,-0.02436755,0.19355436
2018-11-22,0.14941159,0.18794453
2018-11-23,-0.17025294,0.18317586
2018-11-26,-0.27603501,0.19296362
2018-11-27,-0.07736675,0.21349481
2018-11-28,-0.16430377,0.21184908
2018-11-29,-0.41581295,0.21911799
2018-11-30,0.15788743,0.25337658
2018-12-03,-0.05970099,0.24463649
2018-12-04,0.0748331,0.23923818
2018-12-05,-0.2307865,0.22982
2018-12-06,0.21944286,0.24280452
2018-12-07,0.43236344,0.23594946
2018-12-10,-0.11359222,0.23371999
2018-12-11,0.22642647,0.23437598
2018-12-12,0.04360134,0.22820383
2018-12-13,-0.30747851,0.21889332
2018-12-14,0.2161908,0.24094641
2018-12-17,0.14176862,0.23414917
2018-12-18,0.00129503,0.22634898
2018-12-19,0.01925623,0.2163461
2018-12-20,-0.14432105,0.20731707
2018-12-21,-0.17585711,0.21282662
2018-12-24,-0.19737991,0.22122796
2018-12-25,-0.12022822,0.23130117
2018-12-26,0.46935167,0.23278379
2018-12-27,0.24141538,0.23149594
2018-12-28,0.19357212,0.22580172
2018-12-31,-0.13709473,0.21954077
2019-01-01,0.35678945,0.22350753
2019-01-02,-0.06929005,0.22059112
2019-01-03,-0.04780356,0.21769322
2019-01-04,-0.39464367,0.21286904
2019-01-07,0.2086904,0.24521916
2019-01-08,0.06928646,0.23799762
2019-01-09,0.01693808,0.22855292
2019-01-10,-0.12682788,0.21870931
2019-01-11,0.01178925,0.22168781
2019-01-14,0.21195301,0.2121803
2019-01-15,-0.2092504,0.20713962
2019-01-16,0.07259328,0.21943238
2019-01-17,0.02334655,0.2112342
2019-01-18,0.01661555,0.20260237
2019-01-21,0.11680373,0.19437438
2019-01-22,-0.12168059,0.18858202
2019-01-23,-0.35204585,0.19297884
2019-01-24,0.18912113,0.22208644
2019-01-25,0.08385374,0.21597545
2019-01-28,0.07379579,0.20821139
2019-01-29,-0.34922744,0.20073741
2019-01-30,-0.02760182,0.22888839
2019-01-31,0.18103916,0.22138761
2019-02-01,-0.07150628,0.21516383
2019-02-04,0.20324608,0.21283127
2019-02-05,-0.10704084,0.2075798
2019-02-06,-0.04899663,0.20927963
2019-02-07,0.02479844,0.20510219
2019-02-08,0.22280102,0.1968776
2019-02-11,0.27454914,0.1929997
2019-02-12,0.31862392,0.19037763
2019-02-13,0.00954452,0.18878822
2019-02-14,0.00603967,0.18126278
2019-02-15,0.37382421,0.1741187
2019-02-18,-0.25106872,0.17461825
2019-02-19,0.17054657,0.19372866
2019-02-20,0.2435941,0.1890214
2019-02-21,0.26541743,0.18603236
2019-02-22,0.28687051,0.18365511
2019-02-25,0.11583814,0.18184615
2019-02-26,0.1838068,0.17678956
2019-02-27,-0.08757155,0.17336096
2019-02-28,0.20581992,0.17523195
2019-03-01,0.09196405,0.17232812
2019-03-04,0.14878961,0.1673698
2019-03-05,-0.14450556,0.16380892
2019-03-06,0.00916367,0.1721353
2019-03-07,0.04403331,0.16558756
2019-03-08,-0.21965507,0.16009181
2019-03-11,0.33430415,0.17675784
2019-03-12,0.29914504,0.176308
2019-03-13,-0.07485313,0.17518512
2019-03-14,0.01992147,0.17566535
2019-03-15,0.07026218,0.16911826
2019-03-18,-0.14300048,0.163926
2019-03-19,0.14060177,0.17208692
2019-03-20,-0.18032299,0.1680902
2019-03-21,0.01011668,0.1799397
2019-03-22,0.00545469,0.17295226
2019-03-25,-0.13431399,0.16628555
2019-03-26,-0.01951331,0.17338958
2019-03-27,0.18874098,0.1685129
2019-03-28,0.33770076,0.16566908
2019-03-29,0.15601587,0.16594883
2019-04-01,0.07444972,0.16261212
2019-04-02,-0.05217829,0.15787685
2019-04-03,-0.12703953,0.15711439
2019-04-04,0.11335196,0.16402825
2019-04-05,0.02354106,0.15996858
2019-04-08,-0.10882345,0.15439878
2019-04-09,0.13597759,0.15958543
2019-04-10,0.03247624,0.15622335
2019-04-11,-0.15879444,0.15103858
2019-04-12,0.03371645,0.16168878
2019-04-15,0.40546239,0.15621737
2019-04-16,-0.27876589,0.15842007
2019-04-17,0.06283356,0.18186341
2019-04-18,0.25802801,0.17577819
2019-04-19,0.05344883,0.17387172
2019-04-22,0.16590677,0.16807664
2019-04-23,0.01211471,0.16480993
2019-04-24,-0.20053536,0.15874289
2019-04-25,-0.23370672,0.17340179
2019-04-26,-0.12764946,0.19068157
2019-04-29,0.20260191,0.19555643
2019-04-30,0.0787577,0.19136392
2019-05-01,-0.36139357,0.18501712
2019-05-02,-0.10500072,0.21587218
2019-05-03,-0.2525399,0.21683291
2019-05-06,0.10432711,0.23306222
2019-05-07,-0.03556627,0.22460908
2019-05-08,-0.02754601,0.21815322
2019-05-09,-0.26807243,0.21132838
2019-05-10,0.08402231,0.22963547
2019-05-13,-0.18361183,0.22101049
2019-05-14,0.02182737,0.22966348
2019-05-15,0.34613079,0.21984277
2019-05-16,0.01421369,0.21695091
2019-05-17,-0.0076165,0.2077874
2019-05-20,0.12235161,0.1996868
2019-05-21,0.14927878,0.19367753
2019-05-22,0.05783323,0.18855882
2019-05-23,0.08819791,0.18197682
2019-05-24,0.06536963,0.17637584
2019-05-27,0.12626644,0.1706643
2019-05-28,0.28536866,0.16647106
2019-05-29,0.10228828,0.16565853
2019-05-30,0.0517223,0.16128907
2019-05-31,0.16782519,0.15618884
2019-06-03,-0.17417103,0.15364599
2019-06-04,0.13863157,0.16578092
2019-06-05,0.16015389,0.16211361
2019-06-06,0.0565624,0.15908009
2019-06-07,0.01868403,0.15419965
2019-06-10,-0.1064986,0.14886246
2019-06-11,-0.11821849,0.15413989
2019-06-12,-0.25083254,0.16031629
2019-06-13,0.21341412,0.18044193
2019-06-14,-0.28350444,0.17737697
2019-06-17,-0.07377152,0.19991006
2019-06-18,-0.2647508,0.19876391
2019-06-19,0.20632149,0.21762644
2019-06-20,-0.18782113,0.21213292
2019-06-21,-0.06073396,0.22182852
2019-06-24,-0.30140309,0.21800886
2019-06-25,0.01498391,0.23946096
2019-06-26,-0.26780291,0.22888143
2019-06-27,0.35289441,0.24587697
2019-06-28,-0.37918618,0.24142776
2019-07-01,-0.46111326,0.26966438
2019-07-02,0.38795312,0.30475135
2019-07-03,-0.27989496,0.29699105
2019-07-04,-0.04083168,0.31023425
