date,rv_daily,rv_weekly,rv_monthly,close_return
2015-07-28,0.2898024901,0.2453856192,0.2571358004,0.26289915
2015-07-29,0.3261967788,0.2628547334,0.2573078509,0.08854384
2015-07-30,0.2972123818,0.2770215085,0.2575103718,0.06088225
2015-07-31,0.2942436391,0.2798248079,0.2582428148,-0.43429659
2015-08-03,0.3744601569,0.3163830894,0.2619986533,-1.62107176
2015-08-04,0.3974707282,0.337916737,0.2691004787,0.42264057
2015-08-05,0.1814888649,0.3089751542,0.2587995751,-0.10639716
2015-08-06,0.1461808697,0.2787688518,0.2460301839,0.31165529
2015-08-07,0.1606212592,0.2520443758,0.2386048566,0.109464
2015-08-10,0.1771804394,0.2125884323,0.2336630404,0.47150655
2015-08-11,0.2063550485,0.1743652963,0.2312171747,-0.31652018
2015-08-12,0.1464146591,0.1673504552,0.2256924561,0.50602438
2015-08-13,0.3903791568,0.2161901126,0.2342827944,0.28128968
2015-08-14,0.3748256145,0.2590309837,0.2433712714,-0.25686751
2015-08-17,0.4612500686,0.3158449095,0.2570339442,-0.02760265
2015-08-18,0.3627314207,0.347120184,0.2652354345,0.37436562
2015-08-19,0.3966457164,0.3971663954,0.2761513623,0.03242071
2015-08-20,0.4133896521,0.4017684945,0.2879079341,0.24315801
2015-08-21,0.3346453564,0.3937324428,0.2922622136,0.74222785
2015-08-24,0.4854469617,0.3985718215,0.3040380525,-0.22537571
2015-08-25,0.512879263,0.4286013899,0.3146131489,-1.59764469
2015-08-26,0.4930576555,0.4478837777,0.3283126446,0.45357615
2015-08-27,0.7817250292,0.5215508532,0.35067276,0.76141363
2015-08-28,0.6918506931,0.5929919205,0.3672933925,0.96676454
2015-08-31,0.5056255528,0.5970276387,0.3767667184,0.28412079
2015-09-01,0.5061198933,0.5956757648,0.3863974573,-0.57490255
2015-09-02,0.7051156232,0.6380873583,0.4014272512,-0.76313113
2015-09-03,0.4055363253,0.5628496176,0.4017938693,-0.67271942
2015-09-04,0.5710336193,0.5386862028,0.419500449,-0.23067405
2015-09-07,0.3340090624,0.5043629047,0.4280380941,-0.45056418
2015-09-08,0.5583704378,0.5148130136,0.4461176022,-0.20021752
2015-09-09,0.8602604608,0.5458419811,0.4771666941,0.64697554
2015-09-10,0.6600157162,0.5967378593,0.4977876336,1.03741026
2015-09-11,0.5427591724,0.5910829699,0.5158032933,0.04427562
2015-09-14,0.390313211,0.6023437996,0.5158002957,0.2909255
2015-09-15,0.7343503149,0.6375397751,0.5321423276,1.79308975
2015-09-16,0.9246448507,0.650416653,0.5532057267,0.42885357
2015-09-17,0.7050030233,0.6594141145,0.5687635269,0.20115023
2015-09-18,0.4786730813,0.6465968963,0.5724920434,0.38429125
2015-09-21,0.3514007998,0.638814414,0.5696743683,1.30013798
2015-09-22,0.556226271,0.6031896052,0.5797462281,-0.00454541
2015-09-23,0.4839128312,0.5150432013,0.5796764949,0.49540084
2015-09-24,0.5673429499,0.4875111866,0.582152117,-0.72649701
2015-09-25,0.7794842598,0.5476734223,0.5951715081,-0.62049163
2015-09-28,0.6667180681,0.610736876,0.589943919,0.75410504
2015-09-29,0.9442622982,0.6883440814,0.6014171738,-0.71411053
2015-09-30,1.2636155059,0.8442846164,0.6358712625,0.05813702
2015-10-01,0.7897218243,0.8887603913,0.6487622594,-0.23266008
2015-10-02,0.6501177039,0.8628870801,0.646262354,-1.1373192
2015-10-05,0.4866576399,0.8268749944,0.6499496865,-0.52429326
2015-10-06,0.737092433,0.7854410214,0.6574978144,-1.10928513
2015-10-07,0.5991481846,0.6525475571,0.6695495926,0.49969434
2015-10-08,0.5327509504,0.6011533824,0.6683850705,1.43889444
2015-10-09,0.5383737005,0.5788045817,0.6537538541,0.38732987
2015-10-12,0.7475825472,0.6309895631,0.6577341646,0.56867249
2015-10-13,0.9350342159,0.6705779197,0.6755648484,-1.07673473
2015-10-14,0.8951593378,0.7297801504,0.6985123996,-0.91959559
2015-10-15,0.9534736205,0.8139246844,0.7084725499,-2.24183702
2015-10-16,0.5414357059,0.8145370855,0.6910539524,-0.24971602
2015-10-19,0.6068098459,0.7863825452,0.6865906261,-0.79778834
2015-10-20,0.5651465411,0.7124050103,0.690521238,0.7263551
2015-10-21,0.7095031671,0.6752737761,0.7067986183,-0.37617764
2015-10-22,0.8561972015,0.6558184923,0.7204336606,-1.84246632
2015-10-23,0.4740975974,0.6423508706,0.7199875136,1.19637035
2015-10-26,0.5298103203,0.6269509655,0.718281485,0.08553862
2015-10-27,0.4456518465,0.6030520266,0.7031072844,-1.07273872
2015-10-28,0.4898450379,0.5591204007,0.6950676012,0.60551652
2015-10-29,0.5367801622,0.4952369929,0.6765456859,-0.71212489
2015-10-30,0.5733180429,0.5150810819,0.6451685285,-0.04133747
2015-11-02,0.4898967181,0.5070983615,0.6315401146,-1.71914602
2015-11-03,0.4992685416,0.5178217005,0.6246833345,1.03947949
2015-11-04,0.5347215986,0.5267970127,0.6268680599,0.30592563
2015-11-05,0.5899703202,0.5374350443,0.6201806911,0.75295636
2015-11-06,0.5184749907,0.5264664338,0.6165137277,-0.62528163
2015-11-09,0.5882699955,0.5461410893,0.6190373207,-0.09198854
2015-11-10,0.6593429862,0.5781559782,0.6245359246,0.11500321
2015-11-11,0.672033343,0.6056183271,0.6211018699,-0.82557975
2015-11-12,0.6136884365,0.6103619504,0.6064952435,-0.43574663
2015-11-13,0.8080285279,0.6682726578,0.6025347522,0.44824895
2015-11-16,1.1011404417,0.7708467471,0.6092468804,0.13361754
2015-11-17,0.6172478286,0.7624277156,0.612692886,-0.16427559
2015-11-18,0.6768286894,0.7633867848,0.6158755607,-1.47553233
2015-11-19,0.6073289557,0.7621148887,0.6177929432,-0.49079147
2015-11-20,0.5882447503,0.7181581332,0.6122811969,-1.21793837
2015-11-23,0.5645326386,0.6108365725,0.5990237168,-1.0917312
2015-11-24,0.5164215745,0.5906713217,0.6009475339,0.66850494
2015-11-25,0.6340511466,0.5821158131,0.6056857533,-0.65255199
2015-11-26,0.6798113582,0.5966122936,0.6163293675,0.65400624
2015-11-27,0.5951366775,0.5979906791,0.6211153511,-0.39583384
2015-11-30,0.7551592497,0.6361160013,0.6310416733,-0.30252895
2015-12-01,0.6895358765,0.6707388617,0.6363243021,-0.19370751
2015-12-02,0.5273480209,0.6493982366,0.638026634,0.64006511
2015-12-03,0.7107313438,0.6555822337,0.6476385796,-1.2299347
2015-12-04,0.6753597765,0.6716268535,0.654031224,0.30020301
2015-12-07,0.7290475062,0.6664045048,0.6603529143,-1.13123629
2015-12-08,0.5569645267,0.6398902348,0.6621024387,1.03117421
2015-12-09,0.8617069486,0.7067620204,0.6745313911,0.30904054
2015-12-10,0.9484812313,0.7543119979,0.6876740386,-1.66111391
2015-12-11,0.5339150781,0.7260230582,0.6813959356,-1.67243287
2015-12-14,0.6071100243,0.7016355618,0.6810969169,-0.39990428
2015-12-15,0.488620277,0.6879667118,0.66657836,-0.4807684
2015-12-16,0.3034622982,0.5763177818,0.6303202626,-0.10852487
2015-12-17,0.390464677,0.4647144709,0.6200119375,0.31974813
2015-12-18,0.4294056749,0.4438125903,0.6087654369,-0.09432642
2015-12-21,0.3449047804,0.3913715415,0.5968370653,0.32253408
2015-12-22,0.5931326795,0.412274022,0.5970592439,-0.0877328
2015-12-23,0.4600639048,0.4435943433,0.5923106651,-0.49985291
2015-12-24,0.5925033829,0.4840020845,0.5957689291,0.85680343
2015-12-25,0.5210149585,0.5023239412,0.5906309205,0.7252171
2015-12-28,0.4542230026,0.5241875857,0.5803769044,0.62914328
2015-12-29,0.4290417841,0.4913694066,0.5728271365,0.23609207
2015-12-30,0.5183149474,0.5030196151,0.5620614864,0.67847427
2015-12-31,0.4478405664,0.4740870518,0.5510753359,-0.45132357
2016-01-01,0.4860992139,0.4671039029,0.5492003901,0.35730903
2016-01-04,0.456251378,0.4675095779,0.537633119,0.13857584
2016-01-05,0.8852747751,0.5587561761,0.5471747098,0.00755615
2016-01-06,0.6250151893,0.5800962245,0.5424459681,-0.92617282
2016-01-07,0.4603635015,0.5826008115,0.5380550124,-0.94101965
2016-01-08,0.584394272,0.6022598232,0.5254498908,1.02952507
2016-01-11,0.4588234077,0.6027742291,0.503192717,0.65116773
2016-01-12,0.5256872557,0.5308567252,0.502818725,0.48919481
2016-01-13,0.3902334114,0.4839003697,0.4929606972,-0.62935071
2016-01-14,0.2589493638,0.4436175421,0.4825211102,-0.96415146
2016-01-15,0.2740509237,0.3815488725,0.4811842296,0.23108304
2016-01-18,0.3041774612,0.3506196831,0.4772620834,0.34435908
2016-01-19,0.3208679529,0.3096558226,0.4723285506,-0.07995023
2016-01-20,0.3258155759,0.2967722555,0.4714608595,-0.76904239
2016-01-21,0.3201860618,0.3090195951,0.459054195,0.72224315
2016-01-22,0.4877375704,0.3517569244,0.4603120889,-1.20552804
2016-01-25,0.5918439966,0.4092902315,0.4602821168,-0.92241334
2016-01-26,0.3867255531,0.4224617516,0.4541780529,0.6646749
2016-01-27,0.5061531859,0.4585292736,0.4565385158,0.85623201
2016-01-28,0.3311310549,0.4607182722,0.4520880281,0.91793139
2016-01-29,0.4173804165,0.4466468414,0.4475000949,-0.64498698
2016-02-01,0.5200606679,0.4322901756,0.4507828268,-0.86559623
2016-02-02,0.4830172523,0.4515485155,0.4506427376,0.78179609
2016-02-03,0.5009035538,0.4504985891,0.452672382,-1.29561302
2016-02-04,0.4661416749,0.4775007131,0.4336208774,0.88016445
2016-02-05,0.4139104986,0.4768067295,0.4240252097,0.55930838
2016-02-08,0.3579881341,0.4443922227,0.4193717839,0.9787431
2016-02-09,0.3943664724,0.4266620667,0.4107341566,0.53199334
2016-02-10,0.3969604639,0.4058734488,0.4079222046,0.29476474
2016-02-11,0.3024889399,0.3731429018,0.3977768266,-0.90511566
2016-02-12,0.401496885,0.3706601791,0.3982888027,-0.54495096
2016-02-15,0.4083014371,0.3807228396,0.4050775333,0.68005004
2016-02-16,0.3069750899,0.3632445631,0.4065740863,-0.3090588
2016-02-17,0.3187731353,0.3476070974,0.407237526,0.95803719
2016-02-18,0.3031388753,0.3477370845,0.4064316589,-0.14297068
2016-02-19,0.2799860245,0.3234349124,0.4043484974,-1.09652886
2016-02-22,0.2360719092,0.2889890068,0.4005251269,0.07874963
2016-02-23,0.2053135422,0.2686566973,0.387687671,-0.93646999
2016-02-24,0.2195741689,0.248816904,0.3707663152,0.99830594
2016-02-25,0.4348297936,0.2751550877,0.3729528716,0.02357831
2016-02-26,0.7480634578,0.3687705743,0.3839487931,0.66445254
2016-02-29,0.3804265471,0.3976415019,0.3861894973,-0.48913745
2016-03-01,0.3715635806,0.4308915096,0.3841069138,1.00203914
2016-03-02,0.3666223075,0.4603011373,0.3771324429,-0.30790424
2016-03-03,0.5025584623,0.473846871,0.3780206797,-0.10790584
2016-03-04,0.3300734017,0.3902488598,0.3702556728,0.43035168
2016-03-07,0.3468683989,0.3835372302,0.3648341603,-0.3837314
2016-03-08,0.292752535,0.3677750211,0.3593269801,0.59520905
2016-03-09,0.3379360602,0.3620377716,0.3584155222,1.1515115
2016-03-10,0.3311340667,0.3277528925,0.3555413219,-0.02331925
2016-03-11,0.4007027941,0.341878771,0.3557114278,-0.83459291
2016-03-14,0.3258924988,0.3376835909,0.356775226,-0.76312112
2016-03-15,0.3834330572,0.3558196954,0.3559541429,0.10738827
2016-03-16,0.2855513882,0.345342761,0.3503745952,0.24699836
2016-03-17,0.1789897211,0.3149138919,0.3445570785,0.3025667
2016-03-18,0.227617758,0.2802968847,0.3404136522,-0.00701841
2016-03-21,0.2447226681,0.2640629185,0.3377583701,0.03066812
2016-03-22,0.2092284345,0.229221994,0.334542116,0.01717956
2016-03-23,0.2265149857,0.2174147135,0.3341077104,-0.95759884
2016-03-24,0.2525710974,0.2321309887,0.3362557811,-0.70527472
2016-03-25,0.2347265025,0.2335527376,0.3369445235,-0.40497471
2016-03-28,0.2186454889,0.2283373018,0.3271179642,0.71889455
2016-03-29,0.1765168639,0.2217949877,0.3011385736,-0.1451481
2016-03-30,0.248754595,0.2262429095,0.2951534848,0.17565906
2016-03-31,0.1832342323,0.2123755365,0.2865930599,-0.55391668
2016-04-01,0.2797822549,0.221386687,0.2826457848,-0.11714305
2016-04-04,0.2149344158,0.2206444724,0.2695719645,-0.00814015
2016-04-05,0.3759079847,0.2605226965,0.2716553546,-0.43168929
2016-04-06,0.347025321,0.2801768417,0.2716624874,0.03723618
2016-04-07,0.2440796515,0.2923459256,0.2694500837,-0.5657719
2016-04-08,0.2014916108,0.2766877968,0.2632480632,-0.29054163
2016-04-11,0.3100991366,0.2957207409,0.26229193,-0.29748194
2016-04-12,0.2060007034,0.2617392847,0.253441835,0.20422786
2016-04-13,0.443387367,0.2810116939,0.2587825108,-0.66678452
2016-04-14,0.2804757134,0.2882909062,0.2541026316,-1.3882042
2016-04-15,0.3071800792,0.3094285999,0.2550857539,-0.38390248
2016-04-18,0.3482087838,0.3170505294,0.2627775295,0.37274379
2016-04-19,0.2310004168,0.322050472,0.2629312867,-0.31590254
2016-04-20,0.272117239,0.2877964464,0.2641764945,-0.77809537
2016-04-21,0.2817279513,0.288046894,0.267471927,0.07950605
2016-04-22,0.2616291858,0.2789367154,0.269068027,0.38119537
2016-04-25,0.2197076709,0.2532364928,0.2675742349,0.06481341
2016-04-26,0.2435958411,0.2557555776,0.2679773867,0.60372754
2016-04-27,0.1968709712,0.2407063241,0.2669876359,0.6447475
2016-04-28,0.2191218526,0.2281851043,0.2689242263,-0.18454292
2016-04-29,0.2640848976,0.2286762467,0.2696210582,0.27916412
2016-05-02,0.27506122,0.2397469565,0.2737950122,0.37451916
2016-05-03,0.2122715086,0.23348209,0.2707263419,0.14529098
2016-05-04,0.1810048793,0.2303088716,0.2691840903,0.05020493
2016-05-05,0.2396342561,0.2344113523,0.2629898299,0.15352631
2016-05-06,0.2064526712,0.2228849071,0.256600164,-0.36283187
2016-05-09,0.1990631607,0.2076852952,0.2545539598,-0.3016398
2016-05-10,0.2217418171,0.2095793569,0.2554744238,-0.03251615
2016-05-11,0.2667703772,0.2267324565,0.2535049347,-0.44302845
2016-05-12,0.2730425566,0.2334141165,0.2565522917,-0.2166962
2016-05-13,0.248013083,0.2417261989,0.2476716424,-0.6934897
2016-05-16,0.3704936238,0.2760122915,0.2517633656,1.13406178
2016-05-17,0.2840020971,0.2884643475,0.2507098209,0.04473973
2016-05-18,0.2015341704,0.2754171062,0.2440427931,-0.24912806
2016-05-19,0.2403008919,0.2688687732,0.2444655419,-0.89427778
2016-05-20,0.271919544,0.2736500654,0.2444565558,0.20669401
2016-05-23,0.3076254207,0.2610764248,0.2456337135,-0.11499908
2016-05-24,0.2079588071,0.2458677668,0.2431941508,1.2521743
2016-05-25,0.2617472956,0.2579103919,0.2451050429,-0.26512367
2016-05-26,0.4148493984,0.2928200932,0.2528892955,-0.68414555
2016-05-27,0.4451567917,0.3274675427,0.2641750146,-0.22752915
2016-05-30,0.4475087531,0.3554442092,0.2745562373,1.30388167
2016-05-31,0.4359305316,0.4010385541,0.2823674025,-0.79174804
2016-06-01,0.3239935957,0.4134878141,0.2845916014,-0.383433
2016-06-02,0.3244045127,0.3953988369,0.2896885561,0.31746228
2016-06-03,0.2930042151,0.3649683216,0.294779435,-0.49933631
2016-06-06,0.3513525204,0.3457370751,0.2998575379,-0.31458773
2016-06-07,0.3089533682,0.3203416424,0.3045166605,0.76860052
2016-06-08,0.3058120087,0.316705325,0.3093688809,-0.18760258
2016-06-09,0.3013496121,0.3120943449,0.312987417,0.47668028
2016-06-10,0.3867970957,0.330852921,0.318443177,-0.16783458
2016-06-13,0.4033533644,0.3412530898,0.3243663955,-0.11130712
2016-06-14,0.2982077187,0.3391039599,0.3266479699,-0.9303911
2016-06-15,0.277024596,0.3333464774,0.3223993777,0.49863945
2016-06-16,0.3279427048,0.3386650959,0.324396678,-0.91129829
2016-06-17,0.2601846572,0.3133426082,0.3270626093,0.4310817
2016-06-20,0.2296732536,0.2786065861,0.3265795348,-0.36315289
2016-06-21,0.2043667536,0.259838393,0.3235089534,-0.03858402
2016-06-22,0.2148148844,0.2473964507,0.3192902927,-0.37020567
2016-06-23,0.2905918867,0.2399262871,0.3230463417,0.36829165
2016-06-24,0.2616009132,0.2402095383,0.323039688,-0.2827583
2016-06-27,0.3619431282,0.2666635132,0.3206348575,-0.30558718
2016-06-28,0.4329450661,0.3123791757,0.3200797791,0.02161752
2016-06-29,0.3463028972,0.3386767783,0.3154795129,-0.28865555
2016-06-30,0.3657658697,0.3537115749,0.3122902101,0.22076236
2016-07-01,0.3779084981,0.3769730918,0.3147408875,0.27760149
2016-07-04,0.2949437824,0.3635732227,0.3134017634,-0.8395833
2016-07-05,0.3118918053,0.3393625706,0.3142602902,0.02465487
2016-07-06,0.3612775824,0.3423575076,0.3147114294,-0.74120911
2016-07-07,0.321461453,0.3334966243,0.3152799787,0.07025046
2016-07-08,0.2730750837,0.3125299414,0.3137919367,0.09678896
2016-07-11,0.3530183641,0.3241448577,0.3161405163,-0.86215188
2016-07-12,0.3143088899,0.3246282746,0.3128455979,0.70911223
2016-07-13,0.3147327531,0.3153193088,0.3088173882,0.33428917
2016-07-14,0.3920762411,0.3294422664,0.3130841393,1.01542018
2016-07-15,0.3407098918,0.342969228,0.3159789254,-0.79928646
2016-07-18,0.3357318825,0.3395119317,0.316332979,0.05692974
2016-07-19,0.4483195306,0.3663140598,0.3248845641,-0.09128787
2016-07-20,0.3193422844,0.3672359661,0.3289604292,0.11273198
2016-07-21,0.2177876637,0.3323782506,0.3295704705,-0.07383018
2016-07-22,0.4674875469,0.3577337816,0.3410555916,1.14867533
2016-07-25,0.501994109,0.3909862269,0.3506647835,-0.46437372
2016-07-26,0.4792472223,0.3971717653,0.3605577975,-0.58726915
2016-07-27,0.2544070567,0.3841847197,0.3556697943,-0.16510144
2016-07-28,0.2702430055,0.3946757881,0.3482742461,0.89909319
2016-07-29,0.231676811,0.3475136409,0.3430639694,-0.18599098
2016-08-01,0.2647653057,0.3000678803,0.3384730347,-0.09941541
2016-08-02,0.2148874305,0.2471959219,0.3310629862,-0.05839738
2016-08-03,0.2384043577,0.2439953821,0.3284930123,-0.21570017
2016-08-04,0.2795853364,0.2458638483,0.3270245365,-0.37728252
2016-08-05,0.2640399714,0.2523364803,0.322604645,-0.95130831
2016-08-08,0.3000407049,0.2593915602,0.3216309747,-0.30899081
2016-08-09,0.184801331,0.2533743403,0.3176185314,-0.0245291
2016-08-10,0.4476698312,0.295227435,0.3219208708,1.03903345
2016-08-11,0.5309413323,0.3454986342,0.3317678,0.05999006
2016-08-12,0.3686509387,0.3664208276,0.3342186266,-1.03733825
2016-08-15,0.3078246231,0.3679776113,0.3303890076,-0.22837208
2016-08-16,0.3051804346,0.392053432,0.3287740323,0.38184548
2016-08-17,0.3057573277,0.3636709313,0.3274115525,0.17138954
2016-08-18,0.4789265888,0.3532679826,0.3288027824,0.86408264
2016-08-19,0.5806705622,0.3956719073,0.3406813405,-0.64783243
2016-08-22,0.410829802,0.4162729431,0.3494559832,-0.58815529
2016-08-23,0.4122431226,0.4376854807,0.346944873,-0.51805911
2016-08-24,0.4008142756,0.4566968702,0.3423457896,0.01572473
2016-08-25,0.4509844997,0.4511084524,0.3410611204,-0.71019883
2016-08-26,0.3851957517,0.4120134903,0.3470060611,-0.43399303
2016-08-29,0.5780221198,0.4454519539,0.3609960208,0.98386267
2016-08-30,0.3104889069,0.4251011107,0.3645783888,0.89148993
2016-08-31,0.4553918572,0.4360166271,0.3732432321,-0.65314551
2016-09-01,0.4111053146,0.42804079,0.3821622268,-0.02174256
2016-09-02,0.3980960161,0.4306208429,0.3894209386,0.45819527
2016-09-05,0.3917063218,0.3933576833,0.394517347,0.26951202
2016-09-06,0.4774678959,0.4267534811,0.4042186163,0.11611669
2016-09-07,0.3722765116,0.410130412,0.407502062,0.58466585
2016-09-08,0.420160022,0.4119413535,0.4182001844,0.28605363
2016-09-09,0.3423883656,0.4007998234,0.4134146632,-0.25585971
2016-09-12,0.2944095576,0.3813404705,0.4026632189,-0.73879854
2016-09-13,0.360320456,0.3579109826,0.4022845606,-0.10392334
2016-09-14,0.3217518902,0.3478060583,0.4029176182,0.45827894
2016-09-15,0.4016231018,0.3440986742,0.4073013758,0.46702549
2016-09-16,0.3478186494,0.345184731,0.409213254,-0.76679723
2016-09-19,0.2743375979,0.3411703391,0.3999137545,-0.5983222
2016-09-20,0.387941495,0.3466945469,0.3911533423,-0.40787287
2016-09-21,0.2975469505,0.3418535589,0.3860041218,-0.80499637
2016-09-22,0.3083141068,0.3231917599,0.3812800756,-0.44864044
2016-09-23,0.475128395,0.348653709,0.3846579901,-0.11733024
2016-09-26,0.4727089085,0.3883279712,0.3856454633,0.27287597
2016-09-27,0.5810001195,0.4269396961,0.3945456618,-1.24258315
2016-09-28,0.5003065058,0.4674916071,0.3910131339,0.03218201
2016-09-29,0.3723662481,0.4803020354,0.3938257403,-0.1203315
2016-09-30,0.3882805211,0.4629324606,0.390775225,-0.68828251
2016-10-03,0.398392352,0.4480691493,0.3901973631,-0.36829853
2016-10-04,0.3197040539,0.3958099362,0.3866340921,0.74225766
2016-10-05,0.3008555415,0.3559197433,0.3825045112,-0.2153355
2016-10-06,0.3373066928,0.3489078323,0.3761335474,-0.03878737
2016-10-07,0.252177337,0.3216871954,0.370674494,0.13672739
2016-10-10,0.3471880459,0.3114463342,0.367357586,0.523919
2016-10-11,0.3311029653,0.3137261165,0.3668446133,-0.72762498
2016-10-12,0.4228006956,0.3381151473,0.3726805741,0.14104135
2016-10-13,0.1782725393,0.3063083166,0.3644056688,-0.60019887
2016-10-14,0.2338698431,0.3026468178,0.3604110303,-0.38575408
2016-10-17,0.3170412652,0.2966174617,0.3565664013,-0.36559514
2016-10-18,0.254493972,0.281295663,0.3523243705,0.02273251
2016-10-19,0.2954514266,0.2558258092,0.35328409,-0.11996387
2016-10-20,0.2861314678,0.2773975949,0.3486563615,0.24435455
2016-10-21,0.3189290551,0.2944094373,0.3496282754,1.46912742
2016-10-24,0.4966219489,0.3303255741,0.3581877227,0.34727951
2016-10-25,0.3784749373,0.3551217671,0.3537943837,-0.30038934
2016-10-26,0.3738883231,0.3708091464,0.3493025389,-0.81139142
2016-10-27,0.3124115018,0.3760651532,0.3370939654,-0.43933789
2016-10-28,0.245104021,0.3613001464,0.3254938525,0.17691888
2016-10-31,0.2891181167,0.31979938,0.3217098465,-0.10238915
2016-11-01,0.31969426,0.3080432445,0.3185922892,0.38073109
2016-11-02,0.282827036,0.2898309871,0.3133393203,1.01251932
2016-11-03,0.2324707489,0.2738428365,0.30937417,-0.76459125
2016-11-04,0.3734448122,0.2995109948,0.3126736823,0.45391327
2016-11-07,0.2449020118,0.2906677738,0.3084734696,-0.19944526
2016-11-08,0.2160671004,0.2699423419,0.3068320952,0.17023505
2016-11-09,0.194986348,0.2523742043,0.2999138362,0.3166609
2016-11-10,0.1612196414,0.2381239828,0.2921918669,0.76352651
2016-11-11,0.2563982662,0.2147146736,0.2846281201,-0.43730975
2016-11-14,0.1955330242,0.204840876,0.2854126876,-0.53870602
2016-11-15,0.232022509,0.2080319578,0.2853287179,0.54371832
2016-11-16,0.2008017953,0.2091950472,0.2800451056,-0.12568352
2016-11-17,0.1511198978,0.2071750985,0.2753462841,-0.06001305
2016-11-18,0.1948069315,0.1948568315,0.2707715343,-0.11173744
2016-11-21,0.2463427785,0.2050187824,0.2689629575,0.61589119
2016-11-22,0.262018836,0.2110180478,0.2663761294,-0.33093555
2016-11-23,0.2200332732,0.2148643434,0.2538039168,0.38624526
2016-11-24,0.1571527625,0.2160709163,0.243743818,-0.57788926
2016-11-25,0.2237339377,0.2218563176,0.2369186186,-0.40076853
2016-11-28,0.2951967308,0.231627108,0.236136129,-0.14682407
2016-11-29,0.2436440157,0.227952144,0.2360697652,0.49401761
2016-11-30,0.3751421273,0.2589739148,0.2399799475,-0.62579746
2016-12-01,0.2207750235,0.271698367,0.2354836185,-0.07230744
2016-12-02,0.2721329228,0.281378164,0.2349975225,-0.34354465
2016-12-05,0.304470086,0.283232835,0.2382702196,-0.15026113
2016-12-06,0.2032877802,0.275161588,0.2305358091,-0.37442209
2016-12-07,0.2177861101,0.2436903845,0.2293032681,0.35742814
2016-12-08,0.221925304,0.2439204406,0.2295695501,-0.04741119
2016-12-09,0.2040548176,0.2303048196,0.2299817532,0.01687223
2016-12-12,0.2354170073,0.2164942038,0.2333543608,0.21034204
2016-12-13,0.1669344839,0.2092235446,0.2292878252,-0.3497348
2016-12-14,0.1828415822,0.202234639,0.2287109415,0.68143977
2016-12-15,0.2067377578,0.1991971297,0.2275616346,0.15094481
2016-12-16,0.1233691179,0.1830599898,0.2240419675,0.09712596
2016-12-19,0.1177595263,0.1595284936,0.2225255869,0.61252022
2016-12-20,0.206233644,0.1673883256,0.223044983,-0.86408608
2016-12-21,0.3000067755,0.1908213643,0.2254842555,0.70558916
2016-12-22,0.2275030966,0.1949744321,0.2239153583,0.16409228
2016-12-23,0.2393554682,0.2181717021,0.2247936399,0.38437332
2016-12-26,0.1882493124,0.2322696593,0.2262071194,-0.30247666
2016-12-27,0.2368724324,0.238397417,0.2268043237,-0.71296772
2016-12-28,0.3796629467,0.2543286513,0.2306436972,0.80153413
2016-12-29,0.1584899761,0.2405260272,0.226773059,-0.07665395
2016-12-30,0.3137931637,0.2554135663,0.2239844698,0.58447389
2017-01-02,0.3204273342,0.2818491706,0.2285141203,-0.76027751
2017-01-03,0.2155319846,0.277581081,0.2259413503,1.09540972
2017-01-04,0.2985749969,0.2613634911,0.2256733917,0.48600555
2017-01-05,0.231158463,0.2758971885,0.226940241,-0.32926595
2017-01-06,0.2461087565,0.262360307,0.228227634,0.16259781
2017-01-09,0.1547163616,0.2292181125,0.2251726821,-0.48265551
2017-01-10,0.2784573311,0.2418031818,0.2285546145,-0.78290467
2017-01-11,0.21337558,0.2247632984,0.2275527314,0.15847522
2017-01-12,0.1598218464,0.2104959751,0.2272294297,0.48334741
2017-01-13,0.1883728533,0.1989487945,0.2274808511,0.23462112
2017-01-16,0.2548145855,0.2189684393,0.2296661615,-0.09192956
2017-01-17,0.1890769367,0.2010923604,0.2326528805,-0.33715926
2017-01-18,0.1700688753,0.1924310194,0.2350305782,-0.33748156
2017-01-19,0.2036285673,0.2011923636,0.2349121656,0.1035283
2017-01-20,0.202082054,0.2039342038,0.2304610419,-0.4455666
2017-01-23,0.1907205222,0.1911153911,0.2287891067,0.7210602
2017-01-24,0.1878186685,0.1908637375,0.2264465249,-0.41952766
2017-01-25,0.2788409619,0.2126181548,0.2305643272,0.46800449
2017-01-26,0.3749812593,0.2468886932,0.2368420011,-0.08712401
2017-01-27,0.254716929,0.2574156682,0.2311626367,0.35747211
2017-01-30,0.1880036501,0.2568722938,0.2325041673,-0.50291072
2017-01-31,0.2706438178,0.2734373236,0.2305428334,-0.62761625
2017-02-01,0.2018579007,0.2580407114,0.2251533137,0.64465609
2017-02-02,0.2291838289,0.2288812253,0.2257738521,0.24661037
2017-02-03,0.1791494823,0.213767736,0.2203454196,-0.18151708
2017-02-06,0.1685072199,0.2098684499,0.2174976358,0.43332846
2017-02-07,0.1640312756,0.1885459415,0.2137668413,0.1866487
2017-02-08,0.1804114401,0.1842566494,0.2149347994,0.07745154
2017-02-09,0.1314529742,0.1647104784,0.2082527831,-0.43863208
2017-02-10,0.151479121,0.1591764062,0.2054393077,0.01503434
2017-02-13,0.1632252425,0.1581200107,0.2055940076,0.31969473
2017-02-14,0.1970171605,0.1647171877,0.2059869306,-0.65452338
2017-02-15,0.2379994955,0.1762347988,0.2052226083,0.39412847
2017-02-16,0.2101784807,0.1919799001,0.2061817694,-0.01717015
