date,returns,true_volatility
2016-09-30,-0.01536195,0.01008134
2016-10-03,0.00771735,0.01067059
2016-10-04,-0.00327072,0.01045932
2016-10-05,-0.00993108,0.01010592
2016-10-06,-0.000576,0.01014773
2016-10-07,0.01141103,0.00976139
2016-10-10,-0.02216762,0.00989488
2016-10-11,-0.01675207,0.01146039
2016-10-12,-0.01069597,0.01202312
2016-10-13,0.01786674,0.01195387
2016-10-14,0.00392885,0.01248765
2016-10-17,0.00962068,0.01201678
2016-10-18,-0.01307651,0.01181983
2016-10-19,-0.01299537,0.01196511
2016-10-20,0.00581344,0.01208859
2016-10-21,0.00108165,0.01169728
2016-10-24,0.00656078,0.01122716
2016-10-25,-0.00164932,0.01091976
2016-10-26,0.00332177,0.01050454
2016-10-27,0.00200159,0.01012903
2016-10-28,0.00798348,0.00975032
2016-10-31,0.00816631,0.00962358
2016-11-01,-0.01501888,0.00951858
2016-11-02,-0.02240379,0.01014733
2016-11-03,0.01211666,0.01169625
2016-11-04,0.01430057,0.01170352
2016-11-07,-0.01174511,0.01189971
2016-11-08,-0.02177491,0.01192305
2016-11-09,0.00169203,0.01304618
2016-11-10,0.01204546,0.01251072
2016-11-11,0.02276404,0.01244109
2016-11-14,0.00737217,0.01350417
2016-11-15,-0.00446564,0.01308965
2016-11-16,-0.010873,0.0126219
2016-11-17,0.00054332,0.01251562
2016-11-18,-0.00319173,0.01200186
2016-11-21,-0.01133327,0.01155909
2016-11-22,0.02412501,0.0115802
2016-11-23,0.0235771,0.01298315
2016-11-24,0.0163802,0.01406648
2016-11-25,-0.01268733,0.01421222
2016-11-28,0.01246185,0.01410711
2016-11-29,0.00931444,0.01393695
2016-11-30,0.006413,0.01358729
2016-12-01,0.01680786,0.0131298
2016-12-02,0.00892236,0.0134132
2016-12-05,0.01007785,0.01307792
2016-12-06,0.00857208,0.0128309
2016-12-07,0.00466545,0.0125163
2016-12-08,-0.02111557,0.01206292
2016-12-09,0.00149333,0.01307484
2016-12-12,-0.00657265,0.01253641
2016-12-13,-0.0151913,0.01218221
2016-12-14,0.02140567,0.01248987
2016-12-15,0.02351662,0.01336997
2016-12-16,0.01995192,0.01438466
2016-12-19,0.00418868,0.01484513
2016-12-20,0.01965256,0.01425455
2016-12-21,0.00057717,0.01469891
2016-12-22,0.00325444,0.01407534
2016-12-23,-0.01436942,0.01350691
2016-12-26,0.0057992,0.0136003
2016-12-27,0.00119231,0.01312071
2016-12-28,-0.01598494,0.01257814
2016-12-29,-0.00026151,0.01292084
2016-12-30,-0.00058767,0.0123878
2017-01-02,0.02176185,0.01188379
2017-01-03,0.01193919,0.01290429
2017-01-04,0.00054643,0.01279398
2017-01-05,0.00345164,0.01226605
2017-01-06,0.00092156,0.01179661
2017-01-09,-0.00189712,0.01132066
2017-01-10,-0.01138531,0.01088785
2017-01-11,-0.00125805,0.01097669
2017-01-12,-0.0074735,0.0105529
2017-01-13,-0.01258164,0.01038269
2017-01-16,0.00583629,0.01063392
2017-01-17,0.00444287,0.01033282
2017-01-18,-0.01746401,0.00999829
2017-01-19,-0.00093269,0.01086272
2017-01-20,0.01079642,0.01044131
2017-01-23,0.01147666,0.01045733
2017-01-24,0.01119954,0.01052754
2017-01-25,0.00081124,0.01056811
2017-01-26,-0.00818239,0.01015612
2017-01-27,-0.01050484,0.01006262
2017-01-30,0.00390001,0.0101566
2017-01-31,0.00412298,0.00981592
2017-02-01,0.01263232,0.00950208
2017-02-02,0.01115698,0.00977925
2017-02-03,-0.00090755,0.00988857
2017-02-06,-0.01144416,0.00951945
2017-02-07,-0.00271333,0.00975638
2017-02-08,0.00244815,0.00942844
2017-02-09,-0.00143808,0.00909563
2017-02-10,-0.00467281,0.0087781
2017-02-13,0.00257067,0.00858363
2017-02-14,-0.0037839,0.00830209
2017-02-15,-0.00468779,0.00810073
2017-02-16,0.0028777,0.00795529
2017-02-17,-0.00270296,0.00771894
2017-02-20,0.00223468,0.00751598
2017-02-21,0.00239224,0.00729213
2017-02-22,-0.00767363,0.00708568
2017-02-23,-0.0030837,0.00723899
2017-02-24,0.01058262,0.0070822
2017-02-27,-0.00825248,0.00744569
2017-02-28,-0.01571135,0.0076117
2017-03-01,-0.01572294,0.00865966
2017-03-02,0.00067698,0.00951507
2017-03-03,0.00068318,0.00915939
2017-03-06,-0.00063771,0.00882328
2017-03-07,0.01073346,0.00851058
2017-03-08,-0.02289412,0.00871514
2017-03-09,0.00462792,0.01067835
2017-03-10,0.01652858,0.01032931
2017-03-13,-0.01192343,0.01092715
2017-03-14,-0.00380035,0.01105919
2017-03-15,-0.00764608,0.01068689
2017-03-16,-0.00900595,0.01051713
2017-03-17,-0.00300991,0.01045145
2017-03-20,0.01480502,0.01009119
2017-03-21,0.01973779,0.01052462
2017-03-22,-0.00346278,0.01149846
2017-03-23,0.0215289,0.01109094
2017-03-24,0.00083449,0.0122128
2017-03-27,0.02094469,0.01171511
2017-03-28,-0.00078073,0.01265538
2017-03-29,0.00199091,0.01213903
2017-03-30,0.00465894,0.01165317
2017-03-31,0.03615692,0.01124837
2017-04-03,0.01299566,0.01479605
2017-04-04,-0.00993216,0.01460863
2017-04-05,0.01424837,0.01429144
2017-04-06,-0.00475158,0.01423746
2017-04-07,-0.00631663,0.01371441
2017-04-10,0.01246308,0.01327654
2017-04-11,0.00080951,0.0131736
2017-04-12,0.00391755,0.01262689
2017-04-13,0.0005699,0.0121482
2017-04-14,0.0043223,0.01165328
2017-04-17,0.00517605,0.01123867
2017-04-18,-0.02066445,0.01087497
2017-04-19,0.00841602,0.01202572
2017-04-20,-0.01114626,0.01175767
2017-04-21,-0.01654111,0.01174591
2017-04-24,-0.00031541,0.01224784
2017-04-25,0.00138673,0.01174945
2017-04-26,-0.00742166,0.01127843
2017-04-27,0.00958465,0.0110521
2017-04-28,-0.01426625,0.01092722
2017-05-01,-0.00419262,0.01128564
2017-05-02,-0.00598264,0.01091285
2017-05-03,-9.552e-05,0.01063631
2017-05-04,0.00325027,0.01022101
2017-05-05,-0.00953768,0.00985985
2017-05-08,0.00756519,0.00989281
2017-05-09,0.00101299,0.00972969
2017-05-10,-0.01731542,0.0093636
2017-05-11,-0.01980227,0.01031469
2017-05-12,0.00025902,0.01144413
2017-05-15,-0.00202745,0.01098556
2017-05-16,-0.00069348,0.0105732
2017-05-17,0.00011556,0.01016498
2017-05-18,0.00260465,0.00977414
2017-05-19,0.0093313,0.00942468
2017-05-22,-0.01006516,0.0094187
2017-05-23,-0.01077925,0.00953884
2017-05-24,-0.01021698,0.00971074
2017-05-25,0.00323564,0.00981474
2017-05-26,0.01219766,0.00947643
2017-05-29,-0.00378989,0.00971367
2017-05-30,-0.02317018,0.00942166
2017-05-31,-0.01878207,0.01125713
2017-06-01,-0.00967437,0.01209355
2017-06-02,-0.00626271,0.01194615
2017-06-05,-0.00434361,0.01161542
2017-06-06,0.0008332,0.01122833
2017-06-07,-0.00296114,0.01078164
2017-06-08,0.01131442,0.01040123
2017-06-09,-0.00667331,0.01046321
2017-06-12,-0.00844153,0.01025321
2017-06-13,0.00526997,0.01016959
2017-06-14,-0.01476403,0.00987472
2017-06-15,0.00446159,0.01042257
2017-06-16,0.00143407,0.0100833
2017-06-19,-0.00103033,0.00970092
2017-06-20,0.01524013,0.00934355
2017-06-21,-0.00577721,0.00992789
2017-06-22,0.02040135,0.00970799
2017-06-23,-0.00206193,0.01092096
2017-06-26,-0.01302497,0.01051276
2017-06-27,0.00115465,0.01079305
2017-06-28,-0.01076141,0.0103707
2017-06-29,-0.00746072,0.01045648
2017-06-30,0.00448657,0.01029275
2017-07-03,0.00593473,0.00996203
2017-07-04,-0.00564051,0.00970881
2017-07-05,0.00977757,0.00949718
2017-07-06,0.01141847,0.00951913
2017-07-07,0.01430109,0.00967839
2017-07-10,0.00575205,0.0101094
2017-07-11,0.01381392,0.00983837
2017-07-12,-0.01877832,0.0101969
2017-07-13,-0.00316202,0.01120462
2017-07-14,-0.00896846,0.01080554
2017-07-17,0.00167729,0.0107132
2017-07-18,-0.00548547,0.01029921
2017-07-19,-0.0012682,0.01003983
2017-07-20,0.0185948,0.0096669
2017-07-21,-0.00140433,0.01063121
2017-07-24,0.00463225,0.01022795
2017-07-25,-0.00190086,0.00990601
2017-07-26,0.00112313,0.00955096
2017-07-27,0.00045532,0.00919526
2017-07-28,0.00437073,0.00885682
2017-07-31,0.01043415,0.00861074
2017-08-01,0.01485831,0.00877647
2017-08-02,0.00330973,0.00939774
2017-08-03,0.00575633,0.0090855
2017-08-04,-0.00982343,0.00888326
2017-08-07,-0.00039416,0.00903724
2017-08-08,0.00859033,0.00871044
2017-08-09,0.00794486,0.00871262
2017-08-10,0.0022342,0.00866786
2017-08-11,0.00782347,0.00837491
2017-08-14,0.00449828,0.00835076
2017-08-15,0.01017367,0.00814265
2017-08-16,0.0028119,0.00833532
2017-08-17,-0.00247192,0.00807403
2017-08-18,0.00303336,0.00784109
2017-08-21,-0.0219195,0.00761603
2017-08-22,0.00411491,0.00970239
2017-08-23,-0.03387726,0.00939512
2017-08-24,-0.02245253,0.01325966
2017-08-25,0.00684105,0.01425741
2017-08-28,0.00697879,0.01377673
2017-08-29,-0.01509474,0.01332962
2017-08-30,-0.00921719,0.01350536
2017-08-31,0.01852425,0.01322416
2017-09-01,-0.00621757,0.01367181
2017-09-04,0.03007945,0.0132325
2017-09-05,0.0003708,0.01520887
2017-09-06,0.00634098,0.01455994
2017-09-07,0.02310752,0.01404408
2017-09-08,0.0023533,0.01490757
2017-09-11,-0.01391772,0.01428424
2017-09-12,-0.00116559,0.014268
2017-09-13,-8.69e-05,0.01367297
2017-09-14,-0.01747986,0.01310128
2017-09-15,-0.00306339,0.01353775
2017-09-18,-0.00925523,0.01300907
2017-09-19,0.01220006,0.01276568
2017-09-20,0.00083909,0.01268603
2017-09-21,-0.00303997,0.01216415
2017-09-22,-0.00084326,0.01170881
2017-09-25,0.00290832,0.01124194
2017-09-26,0.00707216,0.01081713
2017-09-27,-0.01015825,0.01056129
2017-09-28,-0.0106192,0.01057923
2017-09-29,0.01214608,0.01063302
2017-10-02,-0.00402995,0.01074353
2017-10-03,-0.01433142,0.01039736
2017-10-04,0.00520543,0.0108276
2017-10-05,0.00526059,0.01048966
2017-10-06,-0.01517423,0.01017448
2017-10-09,0.00286207,0.01072883
2017-10-10,0.00799943,0.01033117
2017-10-11,0.00420416,0.01016106
2017-10-12,0.00661185,0.00982917
2017-10-13,-0.01310615,0.00961792
2017-10-16,0.00371491,0.01001361
2017-10-17,-0.00252818,0.0096761
2017-10-18,-0.00411316,0.00934807
2017-10-19,0.00831445,0.00909127
2017-10-20,0.01377281,0.00904011
2017-10-23,0.01743944,0.00949606
2017-10-24,0.01398692,0.01033377
2017-10-25,-0.00076878,0.01065102
2017-10-26,0.00401161,0.01023931
2017-10-27,0.00798927,0.00989703
2017-10-30,0.00158261,0.00975927
2017-10-31,0.00162865,0.00939592
2017-11-01,0.00785752,0.0090531
2017-11-02,-0.000132,0.00897393
2017-11-03,-0.00590765,0.00864906
2017-11-06,-0.00313535,0.00852975
2017-11-07,0.00565452,0.00828905
2017-11-08,0.00042436,0.00813839
2017-11-09,0.0030739,0.00785955
2017-11-10,0.00551569,0.00763446
2017-11-13,-0.00242086,0.00752548
2017-11-14,0.00594039,0.00732615
2017-11-15,0.00315275,0.0072662
2017-11-16,-0.00834472,0.00708181
2017-11-17,0.01092547,0.00729767
2017-11-20,-0.00344061,0.0076698
2017-11-21,-0.01200897,0.00749743
2017-11-22,-0.00802354,0.00806046
2017-11-23,-0.00791385,0.00814249
2017-11-24,0.00082821,0.00820748
2017-11-27,-0.00177042,0.00792558
2017-11-28,-0.0021881,0.00768364
2017-11-29,0.00502751,0.00746731
2017-11-30,0.00289653,0.00734543
2017-12-01,0.0026592,0.00714829
2017-12-04,0.0032514,0.00695755
2017-12-05,0.00458796,0.00679715
2017-12-06,-0.01373213,0.0067042
2017-12-07,-0.00238452,0.00764058
2017-12-08,-0.0158048,0.00743268
2017-12-11,0.00070763,0.00853114
2017-12-12,0.00036187,0.00823029
2017-12-13,0.00870796,0.00794616
2017-12-14,0.00993667,0.00802997
2017-12-15,0.00206539,0.00821298
2017-12-18,-0.00357477,0.00794381
2017-12-19,0.00416395,0.00775814
2017-12-20,-0.00359983,0.00757661
2017-12-21,0.00038967,0.00741745
2017-12-22,0.00748145,0.00718101
2017-12-25,-0.00363903,0.00724138
2017-12-26,0.00612674,0.00710798
2017-12-27,0.00519473,0.00707813
2017-12-28,-0.00627877,0.006995
2017-12-29,0.00725851,0.00704236
2018-01-01,0.00535905,0.0070989
2018-01-02,0.00111585,0.00702327
2018-01-03,-0.00479432,0.0068138
2018-01-04,-0.00542158,0.00677554
2018-01-05,-0.00324611,0.0067814
2018-01-08,0.00401598,0.00666424
2018-01-09,-0.00586361,0.00655447
2018-01-10,0.00329331,0.00661311
2018-01-11,-0.00764432,0.00647819
2018-01-12,-0.00096691,0.00669827
2018-01-15,0.00111463,0.00651753
2018-01-16,0.01590221,0.00634003
2018-01-17,-0.01002619,0.00756993
2018-01-18,0.01202267,0.00789576
2018-01-19,0.00164504,0.00830897
2018-01-22,0.00370091,0.00802804
2018-01-23,0.00132448,0.00781158
2018-01-24,0.00376048,0.00755627
2018-01-25,-0.00073313,0.00737305
2018-01-26,0.01079133,0.00714647
2018-01-29,-0.00303459,0.00752422
2018-01-30,0.00871729,0.00734591
2018-01-31,-0.00442802,0.00749266
2018-02-01,-4.461e-05,0.00737917
2018-02-02,-0.00726039,0.00714614
2018-02-05,0.00370216,0.00725712
2018-02-06,0.01064901,0.00709212
2018-02-07,-0.0001772,0.00746155
2018-02-08,-0.00102236,0.00722431
2018-02-09,-0.00741468,0.00701109
2018-02-12,-0.00123935,0.00714961
2018-02-13,-0.01066177,0.00694488
2018-02-14,-0.00638113,0.00742829
2018-02-15,0.00208787,0.00744259
2018-02-16,0.00992385,0.00722044
2018-02-19,0.02145951,0.00749659
2018-02-20,-0.00510644,0.00938729
2018-02-21,0.01356382,0.00917148
2018-02-22,0.00273683,0.00958689
2018-02-23,-0.00099913,0.0092506
2018-02-26,0.00425782,0.00891788
2018-02-27,0.00093643,0.00866381
2018-02-28,0.00132251,0.00835638
2018-03-01,-0.00289494,0.00806923
2018-03-02,-0.01057502,0.0078499
2018-03-05,-0.01225501,0.00819824
2018-03-06,0.00607512,0.00868758
2018-03-07,-0.0019602,0.00852983
2018-03-08,-0.00452109,0.00825563
2018-03-09,0.00046882,0.00809066
2018-03-12,0.00661207,0.00781459
2018-03-13,0.00179894,0.00775622
2018-03-14,-0.00452702,0.00751007
2018-03-15,0.00947516,0.00740048
2018-03-16,0.01241912,0.00761096
2018-03-19,0.00441079,0.00810988
2018-03-20,0.00810596,0.0079144
2018-03-21,0.01027736,0.00795304
2018-03-22,0.00964082,0.008177
2018-03-23,0.00550763,0.00831727
2018-03-26,0.00528077,0.00815709
2018-03-27,0.00455584,0.00799721
2018-03-28,-0.00817618,0.00781544
2018-03-29,0.0059604,0.00793523
2018-03-30,-0.01021302,0.00782778
2018-04-02,-0.00606857,0.00814067
2018-04-03,0.01092208,0.00807177
2018-04-04,0.00741203,0.00834547
2018-04-05,0.01273842,0.0082953
2018-04-06,-0.00197304,0.00873487
2018-04-09,-0.00933508,0.00844876
2018-04-10,-0.00166886,0.00860459
2018-04-11,0.00124887,0.00831973
2018-04-12,0.0010346,0.00803405
2018-04-13,0.00920112,0.00776331
2018-04-16,-0.00245704,0.00790832
2018-04-17,0.00310554,0.00768543
2018-04-18,-0.00698734,0.00747232
2018-04-19,0.00379015,0.00752836
2018-04-20,0.00042284,0.00734811
2018-04-23,-0.00493556,0.00711585
2018-04-24,-0.00126515,0.00706085
2018-04-25,-0.00086386,0.00686224
2018-04-26,-0.00140175,0.00666933
2018-04-27,0.01191188,0.00649896
2018-04-30,-0.00029985,0.00710895
2018-05-01,-0.00128143,0.00689405
2018-05-02,-0.01366647,0.00670646
2018-05-03,-0.00642521,0.00763269
2018-05-04,-0.00160767,0.00763161
2018-05-07,-0.00467819,0.0074042
2018-05-08,0.01050171,0.00731103
2018-05-09,-0.00085942,0.00763572
2018-05-10,0.00992784,0.00739484
2018-05-11,0.00087205,0.00765013
2018-05-14,0.00067552,0.00740102
2018-05-15,-0.00023631,0.00716599
2018-05-16,0.00042637,0.0069471
2018-05-17,0.01198354,0.00673934
2018-05-18,-0.01657683,0.00731883
2018-05-21,-0.01673648,0.00856162
2018-05-22,-0.00480133,0.00957586
2018-05-23,0.00053559,0.0093332
2018-05-24,0.00660213,0.00898723
2018-05-25,0.00458029,0.00883619
2018-05-28,-0.00290427,0.00859937
2018-05-29,0.00890564,0.00834669
2018-05-30,0.00906129,0.00840743
2018-05-31,0.00195988,0.00847494
2018-06-01,0.00828293,0.00818872
2018-06-04,0.00263987,0.00821531
2018-06-05,-0.00406789,0.00795729
2018-06-06,0.00583746,0.0077921
2018-06-07,0.00125048,0.0076888
2018-06-08,0.00040997,0.00744009
2018-06-11,0.01100863,0.00720229
2018-06-12,-0.01821821,0.00759657
2018-06-13,-0.01241771,0.0090413
2018-06-14,-0.01080079,0.00943565
2018-06-15,-0.00309477,0.00962057
2018-06-18,-0.00197076,0.00931141
2018-06-19,-0.01315327,0.0089916
2018-06-20,-0.00893396,0.00947458
2018-06-21,-0.00777385,0.00949518
2018-06-22,0.02356885,0.00942811
2018-06-25,0.02057089,0.01119521
2018-06-26,-0.00461087,0.01216972
2018-06-27,-0.00387549,0.01175932
2018-06-28,-0.01264226,0.01134895
2018-06-29,-0.02154887,0.01150282
2018-07-02,-0.00108049,0.01266675
2018-07-03,-0.01172634,0.01215244
2018-07-04,-0.00063104,0.01215131
2018-07-05,-0.01825805,0.01165978
2018-07-06,-0.0090271,0.01237193
2018-07-09,0.00220751,0.01216135
2018-07-10,0.00467618,0.01167686
2018-07-11,0.00510542,0.01127122
2018-07-12,-0.01399745,0.01090312
2018-07-13,0.01000379,0.01123664
2018-07-16,-0.00850277,0.01112551
2018-07-17,0.0073464,0.01097624
2018-07-18,0.00028592,0.01072357
2018-07-19,-0.01378057,0.01030274
2018-07-20,-0.00297874,0.01068552
2018-07-23,0.00416728,0.01031104
2018-07-24,0.00651075,0.00996917
2018-07-25,-0.00097365,0.00974305
2018-07-26,0.01477218,0.00938267
2018-07-27,0.01038077,0.00990637
2018-07-30,-0.00215075,0.00993847
2018-07-31,0.00759116,0.00958666
2018-08-01,0.018671,0.00944827
2018-08-02,0.0209095,0.01046145
2018-08-03,-0.01385449,0.0116079
2018-08-06,-0.01057743,0.01184785
2018-08-07,0.01789928,0.01178467
2018-08-08,-0.01266355,0.01234412
2018-08-09,-0.01600249,0.01240226
2018-08-10,-0.00580723,0.01276698
2018-08-13,0.00559636,0.01236562
2018-08-14,-0.00082366,0.01195019
2018-08-15,-0.00706234,0.01147058
2018-08-16,-0.00715862,0.01121104
2018-08-17,-0.00741775,0.0109748
2018-08-20,-0.00907242,0.01077012
2018-08-21,0.02478616,0.01068803
2018-08-22,0.00408034,0.01237043
2018-08-23,0.01096095,0.01190961
2018-08-24,-0.00537642,0.01181084
2018-08-27,-0.00172927,0.01145036
2018-08-28,-0.00745472,0.01100788
2018-08-29,-0.02824625,0.01080294
2018-08-30,-0.01774315,0.0131662
2018-08-31,-0.02426574,0.01362282
2018-09-03,-0.03289763,0.01480037
2018-09-04,-0.0199399,0.01701573
2018-09-05,0.02327511,0.01726481
2018-09-06,-0.00038817,0.01773721
2018-09-07,0.02229565,0.01696596
2018-09-10,0.00753965,0.01737214
2018-09-11,0.01349958,0.01673941
2018-09-12,-0.0144092,0.01643828
2018-09-13,0.00892838,0.01627706
2018-09-14,0.01188544,0.01576123
2018-09-17,-0.00849818,0.01543088
2018-09-18,0.00878408,0.01498387
2018-09-19,0.00863279,0.01454075
2018-09-20,-0.00735875,0.01411831
2018-09-21,-0.01498246,0.01370048
2018-09-24,-0.01597523,0.01382893
2018-09-25,0.0016141,0.01403495
2018-09-26,0.00479788,0.01344877
2018-09-27,-0.00986125,0.01294753
2018-09-28,0.00073887,0.01274655
2018-10-01,0.00737272,0.01222133
2018-10-02,0.00774862,0.0118873
2018-10-03,0.0183918,0.01159355
2018-10-04,0.01602463,0.0122356
2018-10-05,-0.01215678,0.01254059
2018-10-08,0.02151047,0.01253899
2018-10-09,-0.00672831,0.0134249
2018-10-10,0.01400633,0.013022
2018-10-11,0.00128806,0.01306222
2018-10-12,-0.0047614,0.01252313
2018-10-15,-0.0214683,0.01209733
2018-10-16,-0.00185614,0.01315036
2018-10-17,-0.01928009,0.01262043
2018-10-18,0.01328452,0.0133201
2018-10-19,0.02053611,0.01327545
2018-10-22,-0.01070865,0.01393963
2018-10-23,0.00454259,0.0137185
2018-10-24,-0.00917221,0.01319592
2018-10-25,-0.00772888,0.01293409
2018-10-26,0.01016665,0.01261035
2018-10-29,-7.8e-05,0.01240322
2018-10-30,0.02109469,0.01189591
2018-10-31,-0.00578571,0.01282724
2018-11-01,0.01281314,0.01242138
2018-11-02,0.00160978,0.012419
2018-11-05,0.00988171,0.01191502
2018-11-06,-0.00485068,0.01174235
2018-11-07,-0.00016327,0.01136569
2018-11-08,-0.00086036,0.0109123
2018-11-09,-0.00836817,0.01048753
2018-11-12,0.00727226,0.01037978
2018-11-13,0.0070096,0.01016472
2018-11-14,0.00630632,0.00995075
2018-11-15,0.01533284,0.00971579
2018-11-16,0.01526834,0.01025866
2018-11-19,-0.00362003,0.01072166
2018-11-20,0.00426611,0.01036344
2018-11-21,-0.00584942,0.01002151
2018-11-22,0.00062885,0.00979879
2018-11-23,-0.00525418,0.00942756
2018-11-26,0.01533081,0.00921615
2018-11-27,0.00397513,0.00982992
2018-11-28,-0.00167361,0.0095107
2018-11-29,0.01134989,0.00917369
2018-11-30,-0.01992449,0.00936347
2018-12-03,-0.02113589,0.01069255
2018-12-04,0.00990501,0.01194338
2018-12-05,0.00111172,0.01177005
2018-12-06,0.00322912,0.01129631
2018-12-07,-0.01402435,0.01087484
2018-12-10,0.00013945,0.01121444
2018-12-11,0.02197383,0.01076802
2018-12-12,0.01029895,0.01201038
2018-12-13,0.00241234,0.01185774
2018-12-14,-0.00460166,0.0113919
2018-12-17,-0.00395099,0.0110271
2018-12-18,-0.02230045,0.0106615
2018-12-19,0.00351481,0.01208976
2018-12-20,0.01023395,0.01163116
2018-12-21,-0.01772612,0.01150413
2018-12-24,-0.00765242,0.0121745
2018-12-25,-0.01337169,0.01189815
2018-12-26,-0.01124431,0.01206225
2018-12-27,0.00104345,0.01203122
2018-12-28,-0.02366161,0.01154365
2018-12-31,0.0083874,0.01300306
2019-01-01,0.00994948,0.01266753
2019-01-02,-0.00272438,0.01244266
2019-01-03,-0.02928228,0.01196524
2019-01-04,-0.01377105,0.01422199
2019-01-07,0.01790663,0.01419953
2019-01-08,-0.03980889,0.01447407
2019-01-09,-0.00583109,0.01792998
2019-01-10,-0.01994113,0.01723824
2019-01-11,0.01445153,0.01746464
2019-01-14,-0.01119267,0.01717143
2019-01-15,0.00716634,0.01675028
2019-01-16,0.00952624,0.01613949
2019-01-17,0.02915337,0.01565895
2019-01-18,-0.00306059,0.01705213
2019-01-21,0.00654534,0.01634207
2019-01-22,-0.0229654,0.01573369
2019-01-23,0.0199766,0.01644521
2019-01-24,-0.01228624,0.01668125
2019-01-25,-0.00877301,0.01635835
2019-01-28,4.701e-05,0.01586643
2019-01-29,-0.02333304,0.01518541
2019-01-30,0.0040632,0.01601261
2019-01-31,0.01525937,0.01535906
2019-02-01,0.00487943,0.01529162
2019-02-04,-0.0229462,0.01469333
2019-02-05,-0.0015243,0.01554243
2019-02-06,0.01144657,0.01488698
2019-02-07,-0.02700438,0.01459241
2019-02-08,-0.01677455,0.0159798
2019-02-11,0.01446489,0.01604585
2019-02-12,0.00468442,0.01586262
2019-02-13,0.00667422,0.01522975
2019-02-14,0.02771113,0.01468739
2019-02-15,0.00791843,0.01604607
2019-02-18,0.01059887,0.01550244
2019-02-19,0.04137781,0.0151168
2019-02-20,-0.00356425,0.01854146
2019-02-21,-0.01377454,0.0177652
2019-02-22,0.00786834,0.0174577
2019-02-25,0.00778894,0.01683164
2019-02-26,-0.00815283,0.01623805
2019-02-27,-0.0158351,0.01572564
2019-02-28,0.03674799,0.01573612
2019-03-01,0.00636015,0.01823549
2019-03-04,-0.01242957,0.01751991
2019-03-05,0.01610466,0.01714613
2019-03-06,-0.0014547,0.01699299
2019-03-07,-0.0037131,0.01626494
2019-03-08,0.00917564,0.01560744
2019-03-11,-0.0191638,0.01514364
2019-03-12,0.00587208,0.01551804
2019-03-13,0.02896857,0.01493426
2019-03-14,0.00805657,0.01642414
2019-03-15,-0.00556821,0.01586394
2019-03-18,-0.00734668,0.01527627
2019-03-19,-0.00566779,0.01478724
2019-03-20,-0.00322223,0.01426283
2019-03-21,-0.00477566,0.01369925
2019-03-22,0.01250163,0.0132069
2019-03-25,-0.02232686,0.01311259
2019-03-26,0.01256875,0.01411688
2019-03-27,-0.00489791,0.01395338
2019-03-28,0.00547019,0.01345063
2019-03-29,-0.01421583,0.01296894
2019-04-01,0.01780688,0.01310136
2019-04-02,0.01720165,0.01348842
2019-04-03,0.01361474,0.01377123
2019-04-04,-0.02037197,0.01371309
2019-04-05,0.01233308,0.01439245
2019-04-08,0.0061454,0.01419125
2019-04-09,-0.02157564,0.01368967
2019-04-10,4.733e-05,0.01451464
2019-04-11,0.00546721,0.0139005
2019-04-12,0.00784784,0.01339358
2019-04-15,0.00270563,0.01300695
2019-04-16,0.00403608,0.01248518
2019-04-17,0.01810838,0.012017
2019-04-18,0.01581093,0.01256974
2019-04-19,-0.03634735,0.01281711
2019-04-22,-0.00470891,0.01609418
2019-04-23,-0.00214703,0.01546928
2019-04-24,-0.02557487,0.01482501
2019-04-25,0.00190539,0.01598362
2019-04-26,0.01950903,0.01530243
2019-04-29,-0.01656585,0.01561416
2019-04-30,0.00568039,0.01569672
2019-05-01,-0.0134269,0.01509778
2019-05-02,-0.00966126,0.01497407
2019-05-03,0.02199427,0.01461646
2019-05-06,-0.00788566,0.01527149
2019-05-07,0.00724357,0.01480611
2019-05-08,-0.02637462,0.01430866
2019-05-09,0.0295595,0.01565764
2019-05-10,0.01070904,0.01710612
2019-05-13,-0.00263348,0.01662184
2019-05-14,0.00956649,0.01592658
2019-05-15,-0.02139751,0.01546121
2019-05-16,0.01935907,0.01603263
2019-05-17,-0.00486579,0.01625321
2019-05-20,-0.00278839,0.01562402
2019-05-21,-0.00696587,0.01498177
2019-05-22,-0.0080163,0.01449459
2019-05-23,0.01018355,0.01408373
2019-05-24,0.00392425,0.01377161
2019-05-27,0.00902383,0.01323185
2019-05-28,0.00028642,0.0129141
2019-05-29,0.00675343,0.01238004
2019-05-30,-0.00462969,0.01200836
2019-05-31,0.02628281,0.01160804
2019-06-03,-0.02050193,0.0133309
2019-06-04,0.01815058,0.01407729
2019-06-05,0.02008273,0.01438893
2019-06-06,-0.0122654,0.01486272
2019-06-07,0.03311434,0.01467489
2019-06-10,0.01714937,0.01682525
2019-06-11,0.0166953,0.01677958
2019-06-12,0.00086803,0.01670201
2019-06-13,-0.00307133,0.01598026
2019-06-14,-0.00280915,0.0153248
2019-06-17,0.00614009,0.01469819
2019-06-18,0.02025187,0.0141679
2019-06-19,0.00306286,0.01468644
2019-06-20,-0.01243637,0.01408356
2019-06-21,0.01191773,0.01397058
2019-06-24,0.01308796,0.01377403
2019-06-25,0.00935299,0.0136758
2019-06-26,0.0103492,0.01334569
2019-06-27,-0.00314799,0.01309568
2019-06-28,-0.01129822,0.01259242
2019-07-01,-0.01046962,0.01251981
2019-07-02,-0.01986856,0.01239316
2019-07-03,0.00352676,0.01319593
